question_id,split_name,task_family,tokenization_flags,flag_count
150243,single_train,single,date_time_currency;hyphen_form;slash_form,3
150239,single_train,single,none,1
150245,single_train,single,none,1
150246,single_train,single,none,1
150241,single_train,single,date_time_currency;hyphen_form;slash_form,3
150242,single_train,single,none,1
150240,single_train,single,none,1
69736,single_train,single,none,1
69732,single_train,single,none,1
69739,single_train,single,none,1
69735,single_train,single,none,1
69738,single_train,single,none,1
69734,single_train,single,none,1
69733,single_train,single,numeric_unit_compact,1
69743,single_train,single,none,1
69741,single_train,single,none,1
69745,single_train,single,none,1
69740,single_train,single,none,1
69742,single_train,single,none,1
69737,single_train,single,none,1
69731,single_train,single,numeric_unit_compact,1
137050,single_train,single,numeric_unit_compact,1
137046,single_train,single,none,1
137049,single_train,single,none,1
137052,single_train,single,none,1
137048,single_train,single,none,1
137051,single_train,single,numeric_unit_compact,1
151846,single_train,single,date_time_currency;hyphen_form;slash_form,3
151844,single_train,single,none,1
151845,single_train,single,date_time_currency,1
151848,single_train,single,none,1
151849,single_train,single,none,1
151847,single_train,single,none,1
151853,single_train,single,none,1
151978,single_train,single,none,1
151980,single_train,single,date_time_currency,1
151975,single_train,single,none,1
151974,single_train,single,none,1
151976,single_train,single,none,1
151979,single_train,single,none,1
151981,single_train,single,none,1
151977,single_train,single,none,1
102750,single_train,single,none,1
102746,single_train,single,none,1
102754,single_train,single,none,1
102745,single_train,single,none,1
102747,single_train,single,none,1
102752,single_train,single,none,1
102748,single_train,single,abbreviation;date_time_currency;hyphen_form;slash_form,4
102749,single_train,single,none,1
102751,single_train,single,none,1
85488,single_train,single,none,1
85483,single_train,single,none,1
85492,single_train,single,none,1
85485,single_train,single,none,1
85489,single_train,single,none,1
85491,single_train,single,numeric_unit_compact,1
85493,single_train,single,none,1
85482,single_train,single,none,1
85486,single_train,single,none,1
85484,single_train,single,none,1
85490,single_train,single,none,1
85494,single_train,single,none,1
22430,single_train,single,date_time_currency,1
22423,single_train,single,hyphen_form,1
22422,single_train,single,none,1
22428,single_train,single,none,1
22429,single_train,single,none,1
22427,single_train,single,abbreviation;hyphen_form,2
22424,single_train,single,none,1
22425,single_train,single,none,1
22426,single_train,single,none,1
18910,single_train,single,none,1
18915,single_train,single,none,1
18914,single_train,single,none,1
18911,single_train,single,none,1
18909,single_train,single,none,1
59874,single_train,single,date_time_currency;hyphen_form;numeric_unit_compact;slash_form,4
59878,single_train,single,none,1
59873,single_train,single,numeric_unit_compact,1
59872,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
59875,single_train,single,hyphen_form;numeric_unit_compact,2
59871,single_train,single,hyphen_form;numeric_unit_compact,2
95727,single_train,single,date_time_currency;slash_form,2
95721,single_train,single,date_time_currency;slash_form,2
95723,single_train,single,none,1
95728,single_train,single,date_time_currency;slash_form,2
95722,single_train,single,date_time_currency;slash_form,2
119103,single_train,single,none,1
119105,single_train,single,none,1
119104,single_train,single,date_time_currency;slash_form,2
119100,single_train,single,none,1
119101,single_train,single,date_time_currency;slash_form,2
109138,single_train,single,none,1
109139,single_train,single,abbreviation;hyphen_form,2
109136,single_train,single,abbreviation;hyphen_form;slash_form,3
109135,single_train,single,abbreviation;hyphen_form,2
109132,single_train,single,abbreviation;hyphen_form,2
82108,single_train,single,date_time_currency;hyphen_form,2
82105,single_train,single,date_time_currency;slash_form,2
82111,single_train,single,date_time_currency,1
82104,single_train,single,date_time_currency;slash_form,2
126892,single_train,single,date_time_currency;slash_form,2
126891,single_train,single,none,1
126889,single_train,single,none,1
126885,single_train,single,none,1
126884,single_train,single,date_time_currency;slash_form,2
126888,single_train,single,none,1
126886,single_train,single,none,1
50443,single_train,single,none,1
50444,single_train,single,none,1
50438,single_train,single,numeric_unit_compact,1
50439,single_train,single,none,1
50437,single_train,single,hyphen_form;numeric_unit_compact,2
50440,single_train,single,none,1
117927,single_train,single,none,1
117926,single_train,single,none,1
117925,single_train,single,none,1
117924,single_train,single,none,1
117923,single_train,single,none,1
75585,single_train,single,none,1
75586,single_train,single,none,1
75588,single_train,single,none,1
75589,single_train,single,none,1
75590,single_train,single,none,1
113504,single_train,single,none,1
113495,single_train,single,date_time_currency;hyphen_form,2
113498,single_train,single,date_time_currency;hyphen_form,2
113497,single_train,single,date_time_currency;hyphen_form,2
41250,single_train,single,abbreviation,1
41253,single_train,single,none,1
64398,single_train,single,none,1
64390,single_train,single,none,1
64388,single_train,single,date_time_currency;slash_form,2
7992,single_train,single,none,1
7985,single_train,single,none,1
7989,single_train,single,none,1
7983,single_train,single,none,1
7987,single_train,single,numeric_unit_compact,1
4352,single_train,single,none,1
4343,single_train,single,none,1
4348,single_train,single,none,1
4345,single_train,single,slash_form,1
54274,single_train,single,none,1
54267,single_train,single,date_time_currency;hyphen_form;numeric_unit_compact;slash_form,4
54266,single_train,single,hyphen_form;numeric_unit_compact,2
134214,single_train,single,none,1
134210,single_train,single,none,1
134212,single_train,single,none,1
3047,single_train,single,none,1
3045,single_train,single,none,1
49029,single_train,single,hyphen_form,1
49028,single_train,single,hyphen_form;numeric_unit_compact,2
83117,single_train,single,hyphen_form,1
83123,single_train,single,none,1
83114,single_train,single,none,1
83116,single_train,single,none,1
83119,single_train,single,none,1
83121,single_train,single,numeric_unit_compact;slash_form,2
110622,single_train,single,none,1
110626,single_train,single,none,1
110624,single_train,single,none,1
53729,single_train,single,date_time_currency;hyphen_form;numeric_unit_compact;slash_form,4
53735,single_train,single,none,1
53730,single_train,single,hyphen_form;numeric_unit_compact,2
53734,single_train,single,none,1
53736,single_train,single,none,1
53728,single_train,single,numeric_unit_compact,1
46818,single_train,single,none,1
46816,single_train,single,date_time_currency;hyphen_form;numeric_unit_compact;slash_form,4
134961,single_train,single,none,1
134957,single_train,single,none,1
96366,single_train,single,abbreviation;hyphen_form,2
8922,single_train,single,numeric_unit_compact;slash_form,2
125258,single_train,single,none,1
157324,single_train,single,none,1
248,single_train,single,none,1
256,single_train,single,none,1
252,single_train,single,abbreviation;slash_form,2
70052,single_train,single,none,1
119063,single_train,single,none,1
28518,single_train,single,none,1
28521,single_train,single,none,1
67101,single_train,single,none,1
67104,single_train,single,none,1
160442,single_train,single,none,1
160444,single_train,single,none,1
160438,single_train,single,none,1
113172,single_train,single,none,1
113176,single_train,single,none,1
51793,single_train,single,none,1
108087,single_train,single,none,1
108090,single_train,single,none,1
118977,single_train,single,none,1
10697,single_train,single,none,1
10705,single_train,single,none,1
43243,single_train,single,none,1
43247,single_train,single,none,1
126656,single_train,single,none,1
126660,single_train,single,none,1
106944,single_train,single,date_time_currency,1
106940,single_train,single,date_time_currency;slash_form,2
143918,single_train,single,none,1
143922,single_train,single,none,1
33574,single_train,single,date_time_currency;slash_form,2
33578,single_train,single,none,1
44106,single_train,single,none,1
44102,single_train,single,none,1
90883,single_train,single,abbreviation;hyphen_form,2
90885,single_train,single,none,1
41554,single_train,single,none,1
41560,single_train,single,none,1
30937,single_train,single,date_time_currency;slash_form,2
49518,single_train,single,none,1
152611,single_train,single,none,1
152615,single_train,single,none,1
131283,single_train,single,none,1
131280,single_train,single,none,1
131286,single_train,single,none,1
109851,single_train,single,abbreviation;date_time_currency;hyphen_form;slash_form,4
109855,single_train,single,abbreviation;hyphen_form,2
109847,single_train,single,date_time_currency;slash_form,2
52774,single_train,single,none,1
52773,single_train,single,none,1
115277,single_train,single,none,1
115278,single_train,single,none,1
38776,single_train,single,none,1
38780,single_train,single,none,1
38773,single_train,single,none,1
94578,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
165103,single_train,single,none,1
56721,single_train,single,none,1
56719,single_train,single,none,1
56720,single_train,single,numeric_unit_compact,1
9510,single_train,single,abbreviation;date_time_currency,2
9503,single_train,single,none,1
9506,single_train,single,none,1
87691,single_train,single,date_time_currency;slash_form,2
87692,single_train,single,date_time_currency;slash_form,2
87693,single_train,single,none,1
27243,single_train,single,abbreviation;date_time_currency,2
27240,single_train,single,abbreviation;date_time_currency,2
82218,single_train,single,none,1
82221,single_train,single,none,1
82224,single_train,single,none,1
62796,single_train,single,none,1
62793,single_train,single,none,1
60961,single_train,single,none,1
27173,single_train,single,none,1
166443,single_train,single,none,1
126668,single_train,single,none,1
126671,single_train,single,none,1
56449,single_train,single,date_time_currency;slash_form,2
56450,single_train,single,none,1
6142,single_train,single,none,1
6138,single_train,single,abbreviation,1
60137,single_train,single,none,1
60139,single_train,single,none,1
73318,single_train,single,none,1
73311,single_train,single,none,1
70258,single_train,single,none,1
129395,single_train,single,none,1
129391,single_train,single,none,1
105742,single_train,single,abbreviation;date_time_currency;slash_form,3
109581,single_train,single,abbreviation;date_time_currency,2
109585,single_train,single,abbreviation;date_time_currency,2
29547,single_train,single,none,1
29550,single_train,single,none,1
61512,single_train,single,none,1
61511,single_train,single,numeric_unit_compact,1
10007,single_train,single,none,1
10009,single_train,single,abbreviation;date_time_currency;slash_form,3
10013,single_train,single,none,1
48133,single_train,single,date_time_currency;slash_form,2
44535,single_train,single,abbreviation,1
44542,single_train,single,none,1
44539,single_train,single,none,1
107710,single_train,single,none,1
107707,single_train,single,none,1
161029,single_train,single,none,1
57076,single_train,single,none,1
69479,single_train,single,hyphen_form;numeric_unit_compact,2
69485,single_train,single,none,1
122917,single_train,single,none,1
7235,single_train,single,date_time_currency,1
52060,single_train,single,none,1
114445,single_train,single,none,1
114449,single_train,single,none,1
81727,single_train,single,none,1
40209,single_train,single,date_time_currency,1
40206,single_train,single,none,1
125047,single_train,single,none,1
145536,single_train,single,none,1
145529,single_train,single,none,1
145533,single_train,single,none,1
15517,single_train,single,none,1
15521,single_train,single,none,1
41974,single_train,single,none,1
67898,single_train,single,none,1
67894,single_train,single,none,1
67890,single_train,single,none,1
59781,single_train,single,none,1
59783,single_train,single,none,1
59782,single_train,single,date_time_currency;slash_form,2
46057,single_train,single,date_time_currency;slash_form,2
46060,single_train,single,date_time_currency;slash_form,2
60529,single_train,single,none,1
119464,single_train,single,hyphen_form,1
82285,single_train,single,none,1
82289,single_train,single,none,1
82293,single_train,single,none,1
82296,single_train,single,none,1
58973,single_train,single,none,1
58975,single_train,single,none,1
71596,single_train,single,none,1
71593,single_train,single,none,1
71600,single_train,single,none,1
109396,single_train,single,none,1
145518,single_train,single,none,1
145514,single_train,single,none,1
36773,single_train,single,none,1
36777,single_train,single,none,1
36781,single_train,single,none,1
101741,single_train,single,date_time_currency;slash_form,2
101738,single_train,single,none,1
115533,single_train,single,date_time_currency;hyphen_form,2
115536,single_train,single,none,1
40396,single_train,single,none,1
157567,single_train,single,none,1
134981,single_train,single,none,1
134986,single_train,single,none,1
134984,single_train,single,none,1
134978,single_train,single,none,1
11440,single_train,single,none,1
11442,single_train,single,none,1
81434,single_train,single,none,1
81437,single_train,single,none,1
81433,single_train,single,none,1
81430,single_train,single,none,1
81431,single_train,single,none,1
81438,single_train,single,none,1
81429,single_train,single,none,1
111705,single_train,single,none,1
111706,single_train,single,date_time_currency;slash_form,2
111704,single_train,single,date_time_currency;slash_form,2
111708,single_train,single,none,1
22594,single_train,single,date_time_currency;slash_form,2
22596,single_train,single,none,1
31423,single_train,single,none,1
31427,single_train,single,none,1
31421,single_train,single,none,1
31420,single_train,single,none,1
31419,single_train,single,none,1
31422,single_train,single,date_time_currency;slash_form,2
22498,single_train,single,none,1
22496,single_train,single,none,1
22497,single_train,single,none,1
22499,single_train,single,none,1
22500,single_train,single,abbreviation;date_time_currency;slash_form,3
22501,single_train,single,none,1
144896,single_train,single,none,1
144889,single_train,single,none,1
144895,single_train,single,none,1
144890,single_train,single,date_time_currency;slash_form,2
144888,single_train,single,none,1
10953,single_train,single,none,1
10952,single_train,single,hyphen_form,1
10951,single_train,single,hyphen_form,1
10948,single_train,single,abbreviation;date_time_currency,2
10957,single_train,single,abbreviation;date_time_currency;hyphen_form,3
10955,single_train,single,none,1
10949,single_train,single,none,1
10950,single_train,single,none,1
10956,single_train,single,hyphen_form,1
10954,single_train,single,none,1
149397,single_train,single,none,1
149393,single_train,single,none,1
149390,single_train,single,none,1
149396,single_train,single,none,1
149395,single_train,single,none,1
93963,single_train,single,none,1
93962,single_train,single,none,1
93965,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
93964,single_train,single,none,1
93960,single_train,single,none,1
93961,single_train,single,none,1
111741,single_train,single,none,1
111732,single_train,single,date_time_currency;slash_form,2
111736,single_train,single,abbreviation;date_time_currency;hyphen_form;slash_form,4
162676,single_train,single,none,1
162675,single_train,single,none,1
162671,single_train,single,none,1
162673,single_train,single,date_time_currency;slash_form,2
162672,single_train,single,abbreviation,1
162674,single_train,single,none,1
66291,single_train,single,none,1
66293,single_train,single,none,1
66292,single_train,single,none,1
66290,single_train,single,none,1
41171,single_train,single,none,1
41168,single_train,single,date_time_currency;hyphen_form,2
41167,single_train,single,none,1
41170,single_train,single,none,1
41175,single_train,single,none,1
41169,single_train,single,hyphen_form,1
138402,single_train,single,hyphen_form,1
138405,single_train,single,none,1
138406,single_train,single,none,1
138403,single_train,single,none,1
138404,single_train,single,none,1
134093,single_train,single,none,1
134090,single_train,single,none,1
134092,single_train,single,none,1
134091,single_train,single,none,1
134094,single_train,single,none,1
134095,single_train,single,none,1
134088,single_train,single,none,1
13124,single_train,single,numeric_unit_compact;slash_form,2
13122,single_train,single,none,1
13123,single_train,single,none,1
13121,single_train,single,slash_form,1
13120,single_train,single,none,1
40196,single_train,single,numeric_unit_compact,1
40198,single_train,single,abbreviation,1
40199,single_train,single,abbreviation;date_time_currency,2
40197,single_train,single,none,1
40202,single_train,single,abbreviation,1
40200,single_train,single,none,1
120653,single_train,single,none,1
120651,single_train,single,none,1
120656,single_train,single,none,1
120649,single_train,single,none,1
120652,single_train,single,none,1
120654,single_train,single,none,1
136670,single_train,single,none,1
136673,single_train,single,none,1
136675,single_train,single,none,1
136666,single_train,single,none,1
136664,single_train,single,none,1
136669,single_train,single,numeric_unit_compact,1
136667,single_train,single,none,1
136665,single_train,single,none,1
136668,single_train,single,none,1
136672,single_train,single,none,1
80866,single_train,single,none,1
80867,single_train,single,none,1
80861,single_train,single,none,1
80864,single_train,single,hyphen_form,1
80859,single_train,single,none,1
80865,single_train,single,none,1
80872,single_train,single,none,1
80869,single_train,single,none,1
80862,single_train,single,none,1
80868,single_train,single,hyphen_form,1
80863,single_train,single,none,1
112320,single_train,single,none,1
112319,single_train,single,none,1
112317,single_train,single,none,1
112321,single_train,single,none,1
112314,single_train,single,none,1
112315,single_train,single,date_time_currency;slash_form,2
112316,single_train,single,none,1
112318,single_train,single,date_time_currency;slash_form,2
44881,single_train,single,none,1
44875,single_train,single,none,1
44872,single_train,single,none,1
44873,single_train,single,none,1
44874,single_train,single,numeric_unit_compact,1
44879,single_train,single,none,1
44878,single_train,single,none,1
44877,single_train,single,none,1
44876,single_train,single,none,1
114876,single_train,single,none,1
114881,single_train,single,none,1
114878,single_train,single,date_time_currency;slash_form,2
114875,single_train,single,none,1
114879,single_train,single,abbreviation;hyphen_form,2
114877,single_train,single,none,1
114874,single_train,single,date_time_currency;slash_form,2
114873,single_train,single,date_time_currency;slash_form,2
114880,single_train,single,none,1
138530,single_train,single,none,1
138532,single_train,single,none,1
138533,single_train,single,none,1
138535,single_train,single,none,1
138531,single_train,single,none,1
114667,single_train,single,none,1
114662,single_train,single,date_time_currency;slash_form,2
114663,single_train,single,date_time_currency;slash_form,2
161833,single_train,single,none,1
161827,single_train,single,none,1
161831,single_train,single,date_time_currency;hyphen_form;slash_form,3
161832,single_train,single,none,1
161830,single_train,single,none,1
161829,single_train,single,none,1
161826,single_train,single,none,1
161834,single_train,single,none,1
161828,single_train,single,none,1
158450,single_train,single,none,1
158452,single_train,single,none,1
158457,single_train,single,none,1
158460,single_train,single,none,1
158456,single_train,single,none,1
158453,single_train,single,none,1
93914,single_train,single,none,1
93917,single_train,single,abbreviation;hyphen_form,2
93911,single_train,single,none,1
93910,single_train,single,none,1
93912,single_train,single,none,1
93913,single_train,single,abbreviation;date_time_currency;hyphen_form;numeric_unit_compact;slash_form,5
93915,single_train,single,none,1
93916,single_train,single,none,1
71634,single_train,single,none,1
71633,single_train,single,none,1
71632,single_train,single,none,1
71630,single_train,single,none,1
71631,single_train,single,none,1
155791,single_train,single,none,1
155788,single_train,single,date_time_currency;slash_form,2
155786,single_train,single,none,1
155787,single_train,single,date_time_currency;numeric_unit_compact,2
155789,single_train,single,none,1
155790,single_train,single,none,1
155785,single_train,single,date_time_currency;slash_form,2
27156,single_train,single,date_time_currency;hyphen_form,2
27165,single_train,single,none,1
27159,single_train,single,hyphen_form,1
27161,single_train,single,date_time_currency;hyphen_form;slash_form,3
27163,single_train,single,hyphen_form,1
27162,single_train,single,hyphen_form;slash_form,2
27158,single_train,single,hyphen_form,1
27166,single_train,single,slash_form,1
27164,single_train,single,slash_form,1
27154,single_train,single,hyphen_form,1
27160,single_train,single,hyphen_form,1
27155,single_train,single,numeric_unit_compact;slash_form,2
27157,single_train,single,hyphen_form,1
26711,single_train,single,none,1
26708,single_train,single,hyphen_form,1
26712,single_train,single,none,1
26709,single_train,single,date_time_currency,1
26710,single_train,single,none,1
26707,single_train,single,date_time_currency;hyphen_form;slash_form,3
26713,single_train,single,none,1
109992,single_train,single,none,1
109993,single_train,single,none,1
109997,single_train,single,none,1
109991,single_train,single,none,1
109989,single_train,single,none,1
109990,single_train,single,none,1
109995,single_train,single,none,1
109996,single_train,single,none,1
122297,single_train,single,slash_form,1
122303,single_train,single,none,1
122302,single_train,single,none,1
122304,single_train,single,date_time_currency;hyphen_form;slash_form,3
122305,single_train,single,none,1
122300,single_train,single,none,1
122301,single_train,single,date_time_currency;slash_form,2
122299,single_train,single,none,1
122306,single_train,single,none,1
122298,single_train,single,none,1
122296,single_train,single,none,1
29040,single_train,single,none,1
29047,single_train,single,none,1
29044,single_train,single,date_time_currency,1
29048,single_train,single,none,1
29038,single_train,single,none,1
29045,single_train,single,none,1
29046,single_train,single,none,1
29039,single_train,single,none,1
29043,single_train,single,date_time_currency,1
29041,single_train,single,none,1
29042,single_train,single,none,1
29049,single_train,single,none,1
88738,single_train,single,none,1
88735,single_train,single,none,1
88741,single_train,single,date_time_currency;slash_form,2
88734,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
88736,single_train,single,none,1
88737,single_train,single,none,1
88733,single_train,single,date_time_currency;slash_form,2
6012,single_train,single,none,1
6007,single_train,single,hyphen_form,1
6004,single_train,single,abbreviation;numeric_unit_compact,2
6005,single_train,single,hyphen_form,1
6006,single_train,single,hyphen_form,1
6009,single_train,single,none,1
104286,single_train,single,none,1
92659,single_train,single,none,1
92650,single_train,single,abbreviation;hyphen_form,2
92652,single_train,single,date_time_currency,1
92660,single_train,single,none,1
92657,single_train,single,none,1
92655,single_train,single,none,1
92653,single_train,single,none,1
92651,single_train,single,abbreviation;hyphen_form,2
92658,single_train,single,none,1
92656,single_train,single,abbreviation;hyphen_form,2
92654,single_train,single,abbreviation;date_time_currency;hyphen_form;numeric_unit_compact;slash_form,5
92649,single_train,single,none,1
156742,single_train,single,none,1
156749,single_train,single,none,1
156744,single_train,single,none,1
156743,single_train,single,none,1
156745,single_train,single,none,1
63986,single_train,single,date_time_currency;slash_form,2
63980,single_train,single,date_time_currency;slash_form,2
63982,single_train,single,date_time_currency;slash_form,2
63985,single_train,single,none,1
63984,single_train,single,date_time_currency,1
63979,single_train,single,none,1
63983,single_train,single,date_time_currency,1
63981,single_train,single,date_time_currency;multi_span_delimiter;slash_form,3
63989,single_train,single,date_time_currency;slash_form,2
63988,single_train,single,hyphen_form,1
99475,single_train,single,abbreviation;hyphen_form,2
99481,single_train,single,hyphen_form,1
99482,single_train,single,abbreviation;date_time_currency;hyphen_form,3
99477,single_train,single,abbreviation;hyphen_form,2
99478,single_train,single,none,1
99480,single_train,single,abbreviation;hyphen_form,2
99476,single_train,single,abbreviation;hyphen_form,2
99483,single_train,single,abbreviation;hyphen_form,2
13976,single_train,single,date_time_currency,1
13972,single_train,single,none,1
13971,single_train,single,none,1
13974,single_train,single,none,1
13970,single_train,single,none,1
122441,single_train,single,none,1
122448,single_train,single,none,1
122440,single_train,single,none,1
122442,single_train,single,none,1
122443,single_train,single,none,1
122445,single_train,single,none,1
122447,single_train,single,none,1
122449,single_train,single,none,1
122444,single_train,single,none,1
126844,single_train,single,date_time_currency;slash_form,2
126853,single_train,single,none,1
126845,single_train,single,abbreviation,1
126846,single_train,single,date_time_currency;hyphen_form;slash_form,3
126850,single_train,single,date_time_currency;slash_form,2
126848,single_train,single,none,1
126851,single_train,single,none,1
126849,single_train,single,date_time_currency;slash_form,2
126847,single_train,single,none,1
164592,single_train,single,none,1
164590,single_train,single,none,1
164588,single_train,single,none,1
164589,single_train,single,none,1
41229,single_train,single,none,1
41221,single_train,single,date_time_currency;slash_form,2
41227,single_train,single,hyphen_form,1
41225,single_train,single,hyphen_form,1
41224,single_train,single,none,1
41222,single_train,single,numeric_unit_compact;slash_form,2
41230,single_train,single,none,1
41223,single_train,single,date_time_currency,1
41226,single_train,single,hyphen_form,1
41228,single_train,single,none,1
92980,single_train,single,none,1
92976,single_train,single,abbreviation;hyphen_form,2
92979,single_train,single,abbreviation;hyphen_form,2
92975,single_train,single,abbreviation;hyphen_form,2
92972,single_train,single,abbreviation;hyphen_form,2
92974,single_train,single,abbreviation;hyphen_form,2
92977,single_train,single,abbreviation;date_time_currency;hyphen_form,3
92981,single_train,single,none,1
92978,single_train,single,none,1
92982,single_train,single,abbreviation;date_time_currency;hyphen_form;numeric_unit_compact;slash_form,5
92973,single_train,single,none,1
100279,single_train,single,none,1
100275,single_train,single,none,1
100272,single_train,single,date_time_currency;hyphen_form;slash_form,3
100277,single_train,single,none,1
100278,single_train,single,none,1
100274,single_train,single,date_time_currency;slash_form,2
100276,single_train,single,abbreviation;hyphen_form,2
152155,single_train,single,none,1
152152,single_train,single,none,1
152156,single_train,single,none,1
152154,single_train,single,none,1
152153,single_train,single,none,1
29128,single_train,single,none,1
29127,single_train,single,none,1
29125,single_train,single,none,1
29132,single_train,single,none,1
29126,single_train,single,slash_form,1
29124,single_train,single,none,1
29130,single_train,single,none,1
44213,single_train,single,none,1
44209,single_train,single,abbreviation,1
44207,single_train,single,none,1
44212,single_train,single,none,1
44211,single_train,single,abbreviation,1
44205,single_train,single,abbreviation,1
44208,single_train,single,abbreviation,1
44206,single_train,single,abbreviation;date_time_currency,2
44204,single_train,single,abbreviation;numeric_unit_compact,2
14077,single_train,single,none,1
14078,single_train,single,none,1
14072,single_train,single,none,1
14080,single_train,single,none,1
14079,single_train,single,none,1
14076,single_train,single,none,1
14073,single_train,single,none,1
14075,single_train,single,none,1
14074,single_train,single,none,1
74696,single_train,single,hyphen_form,1
74698,single_train,single,hyphen_form,1
74695,single_train,single,hyphen_form,1
74700,single_train,single,none,1
74701,single_train,single,hyphen_form,1
74697,single_train,single,none,1
74699,single_train,single,none,1
73579,single_train,single,date_time_currency;slash_form,2
73581,single_train,single,date_time_currency;hyphen_form;slash_form,3
73580,single_train,single,date_time_currency;slash_form,2
73576,single_train,single,date_time_currency;slash_form,2
73577,single_train,single,hyphen_form,1
73582,single_train,single,none,1
73575,single_train,single,date_time_currency;slash_form,2
73578,single_train,single,none,1
4868,single_train,single,none,1
4863,single_train,single,none,1
4865,single_train,single,none,1
4864,single_train,single,none,1
93196,single_train,single,none,1
93189,single_train,single,none,1
93194,single_train,single,none,1
93191,single_train,single,none,1
93195,single_train,single,none,1
93190,single_train,single,none,1
93193,single_train,single,none,1
93192,single_train,single,abbreviation;date_time_currency;hyphen_form;numeric_unit_compact;slash_form,5
93197,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
102416,single_train,single,none,1
102415,single_train,single,abbreviation;hyphen_form,2
102418,single_train,single,abbreviation;hyphen_form,2
102417,single_train,single,none,1
102414,single_train,single,abbreviation;hyphen_form,2
154209,single_train,single,none,1
154208,single_train,single,none,1
154211,single_train,single,none,1
154213,single_train,single,hyphen_form,1
154215,single_train,single,none,1
154212,single_train,single,none,1
154214,single_train,single,none,1
34058,single_train,single,none,1
34059,single_train,single,none,1
34057,single_train,single,none,1
34053,single_train,single,none,1
34055,single_train,single,none,1
34060,single_train,single,none,1
34054,single_train,single,none,1
34056,single_train,single,none,1
20227,single_train,single,slash_form,1
20222,single_train,single,date_time_currency;slash_form,2
20229,single_train,single,none,1
20223,single_train,single,slash_form,1
20228,single_train,single,date_time_currency,1
20221,single_train,single,none,1
20226,single_train,single,none,1
20225,single_train,single,none,1
20224,single_train,single,date_time_currency,1
28903,single_train,single,none,1
28905,single_train,single,none,1
28908,single_train,single,none,1
28904,single_train,single,none,1
28906,single_train,single,none,1
28907,single_train,single,none,1
13127,single_train,single,none,1
13130,single_train,single,abbreviation;date_time_currency,2
13136,single_train,single,none,1
13132,single_train,single,abbreviation;date_time_currency,2
13131,single_train,single,none,1
13133,single_train,single,none,1
13126,single_train,single,abbreviation;date_time_currency,2
13135,single_train,single,date_time_currency,1
13128,single_train,single,abbreviation;date_time_currency;numeric_unit_compact,3
13129,single_train,single,abbreviation;date_time_currency,2
87694,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
87699,single_train,single,none,1
87695,single_train,single,none,1
87698,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
87700,single_train,single,none,1
87696,single_train,single,none,1
87701,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
87697,single_train,single,none,1
121432,single_train,single,none,1
121431,single_train,single,slash_form,1
121440,single_train,single,none,1
121433,single_train,single,none,1
121439,single_train,single,slash_form,1
121442,single_train,single,none,1
121438,single_train,single,slash_form,1
121434,single_train,single,none,1
121437,single_train,single,none,1
91300,single_train,single,date_time_currency;slash_form,2
91303,single_train,single,date_time_currency;slash_form,2
91294,single_train,single,none,1
91302,single_train,single,abbreviation;date_time_currency;hyphen_form;slash_form,4
91299,single_train,single,none,1
91296,single_train,single,date_time_currency;slash_form,2
91293,single_train,single,none,1
91295,single_train,single,none,1
91298,single_train,single,abbreviation;hyphen_form,2
91301,single_train,single,none,1
91297,single_train,single,abbreviation;hyphen_form,2
98327,single_train,single,date_time_currency;hyphen_form;slash_form,3
98324,single_train,single,hyphen_form;slash_form,2
98333,single_train,single,none,1
98326,single_train,single,none,1
106136,single_train,single,abbreviation,1
106141,single_train,single,none,1
106139,single_train,single,abbreviation,1
106138,single_train,single,abbreviation,1
106140,single_train,single,abbreviation;slash_form,2
133298,single_train,single,none,1
133296,single_train,single,none,1
133295,single_train,single,date_time_currency;numeric_unit_compact;slash_form,3
133297,single_train,single,none,1
133301,single_train,single,none,1
99773,single_train,single,abbreviation;hyphen_form,2
99777,single_train,single,none,1
99776,single_train,single,slash_form,1
99775,single_train,single,abbreviation;date_time_currency;hyphen_form,3
99774,single_train,single,date_time_currency;hyphen_form;slash_form,3
68846,single_train,single,none,1
68847,single_train,single,none,1
68844,single_train,single,none,1
68842,single_train,single,none,1
68843,single_train,single,none,1
68848,single_train,single,none,1
68851,single_train,single,none,1
106006,single_train,single,none,1
106004,single_train,single,abbreviation;date_time_currency;hyphen_form;slash_form,4
106002,single_train,single,none,1
106003,single_train,single,none,1
106001,single_train,single,abbreviation;date_time_currency;hyphen_form;slash_form,4
106007,single_train,single,abbreviation;hyphen_form,2
106005,single_train,single,none,1
138193,single_train,single,none,1
138194,single_train,single,none,1
138197,single_train,single,none,1
138192,single_train,single,none,1
11829,single_train,single,none,1
11828,single_train,single,numeric_unit_compact,1
11825,single_train,single,none,1
11826,single_train,single,numeric_unit_compact,1
11827,single_train,single,none,1
11830,single_train,single,date_time_currency;slash_form,2
11834,single_train,single,none,1
11824,single_train,single,numeric_unit_compact,1
11831,single_train,single,none,1
19905,single_train,single,none,1
19899,single_train,single,numeric_unit_compact,1
