question_id,split_name,task_family,answer_tokens,short_answer_le_3_tokens
80861,single_train,single,10,False
80864,single_train,single,5,False
80859,single_train,single,1,True
80865,single_train,single,10,False
80872,single_train,single,1,True
80869,single_train,single,7,False
80862,single_train,single,1,True
80868,single_train,single,5,False
80863,single_train,single,5,False
112320,single_train,single,1,True
112319,single_train,single,4,False
112317,single_train,single,1,True
112321,single_train,single,4,False
112314,single_train,single,6,False
112315,single_train,single,2,True
112316,single_train,single,39,False
112318,single_train,single,5,False
44881,single_train,single,45,False
44875,single_train,single,1,True
44872,single_train,single,6,False
44873,single_train,single,5,False
44874,single_train,single,36,False
44879,single_train,single,1,True
44878,single_train,single,50,False
44877,single_train,single,6,False
44876,single_train,single,1,True
114876,single_train,single,1,True
114881,single_train,single,9,False
114878,single_train,single,1,True
114875,single_train,single,3,True
114879,single_train,single,2,True
114877,single_train,single,2,True
114874,single_train,single,1,True
114873,single_train,single,1,True
114880,single_train,single,4,False
138530,single_train,single,1,True
138532,single_train,single,2,True
138533,single_train,single,1,True
138535,single_train,single,1,True
138531,single_train,single,9,False
114667,single_train,single,1,True
114662,single_train,single,2,True
114663,single_train,single,2,True
161833,single_train,single,2,True
161827,single_train,single,2,True
161831,single_train,single,5,False
161832,single_train,single,1,True
161830,single_train,single,1,True
161829,single_train,single,1,True
161826,single_train,single,5,False
161834,single_train,single,3,True
161828,single_train,single,2,True
158450,single_train,single,2,True
158452,single_train,single,38,False
158457,single_train,single,1,True
158460,single_train,single,1,True
158456,single_train,single,26,False
158453,single_train,single,1,True
93914,single_train,single,1,True
93917,single_train,single,1,True
93911,single_train,single,4,False
93910,single_train,single,3,True
93912,single_train,single,1,True
93913,single_train,single,5,False
93915,single_train,single,1,True
93916,single_train,single,1,True
71634,single_train,single,1,True
71633,single_train,single,1,True
71632,single_train,single,17,False
71630,single_train,single,11,False
71631,single_train,single,2,True
155791,single_train,single,1,True
155788,single_train,single,1,True
155786,single_train,single,1,True
155787,single_train,single,4,False
155789,single_train,single,4,False
155790,single_train,single,2,True
155785,single_train,single,1,True
27156,single_train,single,5,False
27165,single_train,single,8,False
27159,single_train,single,8,False
27161,single_train,single,1,True
27163,single_train,single,9,False
27162,single_train,single,1,True
27158,single_train,single,9,False
27166,single_train,single,1,True
27164,single_train,single,1,True
27154,single_train,single,2,True
27160,single_train,single,1,True
27155,single_train,single,1,True
27157,single_train,single,1,True
26711,single_train,single,39,False
26708,single_train,single,39,False
26712,single_train,single,2,True
26709,single_train,single,1,True
26710,single_train,single,2,True
26707,single_train,single,1,True
26713,single_train,single,1,True
109992,single_train,single,7,False
109993,single_train,single,1,True
109997,single_train,single,1,True
109991,single_train,single,4,False
109989,single_train,single,13,False
109990,single_train,single,1,True
109995,single_train,single,2,True
109996,single_train,single,6,False
122297,single_train,single,10,False
122303,single_train,single,8,False
122302,single_train,single,2,True
122304,single_train,single,22,False
122305,single_train,single,1,True
122300,single_train,single,5,False
122301,single_train,single,23,False
122299,single_train,single,6,False
122306,single_train,single,1,True
122298,single_train,single,1,True
122296,single_train,single,8,False
29040,single_train,single,2,True
29047,single_train,single,1,True
29044,single_train,single,17,False
29048,single_train,single,9,False
29038,single_train,single,2,True
29045,single_train,single,1,True
29046,single_train,single,2,True
29039,single_train,single,3,True
29043,single_train,single,2,True
29041,single_train,single,1,True
29042,single_train,single,7,False
29049,single_train,single,1,True
88738,single_train,single,3,True
88735,single_train,single,6,False
88741,single_train,single,1,True
88734,single_train,single,44,False
88736,single_train,single,6,False
88737,single_train,single,6,False
88733,single_train,single,5,False
6012,single_train,single,1,True
6007,single_train,single,1,True
6004,single_train,single,1,True
6005,single_train,single,4,False
6006,single_train,single,6,False
6009,single_train,single,1,True
104286,single_train,single,1,True
92659,single_train,single,1,True
92650,single_train,single,3,True
92652,single_train,single,3,True
92660,single_train,single,1,True
92657,single_train,single,1,True
92655,single_train,single,2,True
92653,single_train,single,4,False
92651,single_train,single,4,False
92658,single_train,single,1,True
92656,single_train,single,1,True
92654,single_train,single,9,False
92649,single_train,single,5,False
156742,single_train,single,1,True
156749,single_train,single,1,True
156744,single_train,single,1,True
156743,single_train,single,1,True
156745,single_train,single,1,True
63986,single_train,single,1,True
63980,single_train,single,3,True
63982,single_train,single,1,True
63985,single_train,single,18,False
63984,single_train,single,1,True
63979,single_train,single,4,False
63983,single_train,single,2,True
63981,single_train,single,61,False
63989,single_train,single,1,True
63988,single_train,single,4,False
99475,single_train,single,3,True
99481,single_train,single,4,False
99482,single_train,single,63,False
99477,single_train,single,6,False
99478,single_train,single,1,True
99480,single_train,single,28,False
99476,single_train,single,2,True
99483,single_train,single,1,True
13976,single_train,single,1,True
13972,single_train,single,24,False
13971,single_train,single,9,False
13974,single_train,single,3,True
13970,single_train,single,10,False
122441,single_train,single,3,True
122448,single_train,single,1,True
122440,single_train,single,6,False
122442,single_train,single,15,False
122443,single_train,single,2,True
122445,single_train,single,2,True
122447,single_train,single,2,True
122449,single_train,single,1,True
122444,single_train,single,1,True
126844,single_train,single,21,False
126853,single_train,single,5,False
126845,single_train,single,7,False
126846,single_train,single,9,False
126850,single_train,single,1,True
126848,single_train,single,9,False
126851,single_train,single,8,False
126849,single_train,single,30,False
126847,single_train,single,1,True
164592,single_train,single,1,True
164590,single_train,single,1,True
164588,single_train,single,1,True
164589,single_train,single,6,False
41229,single_train,single,2,True
41221,single_train,single,2,True
41227,single_train,single,1,True
41225,single_train,single,5,False
41224,single_train,single,1,True
41222,single_train,single,1,True
41230,single_train,single,1,True
41223,single_train,single,4,False
41226,single_train,single,15,False
41228,single_train,single,2,True
92980,single_train,single,2,True
92976,single_train,single,2,True
92979,single_train,single,2,True
92975,single_train,single,2,True
92972,single_train,single,6,False
92974,single_train,single,9,False
92977,single_train,single,2,True
92981,single_train,single,2,True
92978,single_train,single,2,True
92982,single_train,single,1,True
92973,single_train,single,8,False
100279,single_train,single,1,True
100275,single_train,single,1,True
100272,single_train,single,4,False
100277,single_train,single,1,True
100278,single_train,single,9,False
100274,single_train,single,4,False
100276,single_train,single,2,True
152155,single_train,single,3,True
152152,single_train,single,3,True
152156,single_train,single,1,True
152154,single_train,single,5,False
152153,single_train,single,1,True
29128,single_train,single,1,True
29127,single_train,single,1,True
29125,single_train,single,8,False
29132,single_train,single,1,True
29126,single_train,single,14,False
29124,single_train,single,3,True
29130,single_train,single,21,False
44213,single_train,single,1,True
44209,single_train,single,1,True
44207,single_train,single,1,True
44212,single_train,single,8,False
44211,single_train,single,1,True
44205,single_train,single,10,False
44208,single_train,single,10,False
44206,single_train,single,9,False
44204,single_train,single,2,True
14077,single_train,single,5,False
14078,single_train,single,2,True
14072,single_train,single,1,True
14080,single_train,single,8,False
14079,single_train,single,3,True
14076,single_train,single,1,True
14073,single_train,single,1,True
14075,single_train,single,1,True
14074,single_train,single,16,False
74696,single_train,single,2,True
74698,single_train,single,1,True
74695,single_train,single,11,False
74700,single_train,single,4,False
74701,single_train,single,1,True
74697,single_train,single,4,False
74699,single_train,single,6,False
73579,single_train,single,5,False
73581,single_train,single,19,False
73580,single_train,single,1,True
73576,single_train,single,1,True
73577,single_train,single,41,False
73582,single_train,single,1,True
73575,single_train,single,5,False
73578,single_train,single,1,True
4868,single_train,single,1,True
4863,single_train,single,1,True
4865,single_train,single,1,True
4864,single_train,single,11,False
93196,single_train,single,1,True
93189,single_train,single,2,True
93194,single_train,single,1,True
93191,single_train,single,4,False
93195,single_train,single,1,True
93190,single_train,single,4,False
93193,single_train,single,1,True
93192,single_train,single,1,True
93197,single_train,single,1,True
102416,single_train,single,1,True
102415,single_train,single,30,False
102418,single_train,single,3,True
102417,single_train,single,7,False
102414,single_train,single,1,True
154209,single_train,single,4,False
154208,single_train,single,4,False
154211,single_train,single,1,True
154213,single_train,single,4,False
154215,single_train,single,1,True
154212,single_train,single,3,True
154214,single_train,single,8,False
34058,single_train,single,1,True
34059,single_train,single,17,False
34057,single_train,single,2,True
34053,single_train,single,1,True
34055,single_train,single,5,False
34060,single_train,single,2,True
34054,single_train,single,7,False
34056,single_train,single,1,True
20227,single_train,single,34,False
20222,single_train,single,6,False
20229,single_train,single,1,True
20223,single_train,single,2,True
20228,single_train,single,1,True
20221,single_train,single,2,True
20226,single_train,single,4,False
20225,single_train,single,12,False
20224,single_train,single,1,True
28903,single_train,single,10,False
28905,single_train,single,13,False
28908,single_train,single,8,False
28904,single_train,single,1,True
28906,single_train,single,1,True
28907,single_train,single,5,False
13127,single_train,single,2,True
13130,single_train,single,3,True
13136,single_train,single,1,True
13132,single_train,single,1,True
13131,single_train,single,2,True
13133,single_train,single,3,True
13126,single_train,single,1,True
13135,single_train,single,14,False
13128,single_train,single,7,False
13129,single_train,single,1,True
87694,single_train,single,14,False
87699,single_train,single,14,False
87695,single_train,single,2,True
87698,single_train,single,4,False
87700,single_train,single,1,True
87696,single_train,single,14,False
87701,single_train,single,1,True
87697,single_train,single,2,True
121432,single_train,single,40,False
121431,single_train,single,29,False
121440,single_train,single,1,True
121433,single_train,single,40,False
121439,single_train,single,11,False
121442,single_train,single,1,True
121438,single_train,single,9,False
121434,single_train,single,3,True
121437,single_train,single,4,False
91300,single_train,single,3,True
91303,single_train,single,1,True
91294,single_train,single,8,False
91302,single_train,single,1,True
91299,single_train,single,2,True
91296,single_train,single,2,True
91293,single_train,single,2,True
91295,single_train,single,4,False
91298,single_train,single,2,True
91301,single_train,single,3,True
91297,single_train,single,2,True
98327,single_train,single,10,False
98324,single_train,single,4,False
98333,single_train,single,1,True
98326,single_train,single,27,False
106136,single_train,single,1,True
106141,single_train,single,1,True
106139,single_train,single,2,True
106138,single_train,single,6,False
106140,single_train,single,4,False
133298,single_train,single,2,True
133296,single_train,single,1,True
133295,single_train,single,4,False
133297,single_train,single,10,False
133301,single_train,single,1,True
99773,single_train,single,1,True
99777,single_train,single,1,True
99776,single_train,single,1,True
99775,single_train,single,55,False
99774,single_train,single,2,True
68846,single_train,single,1,True
68847,single_train,single,74,False
68844,single_train,single,20,False
68842,single_train,single,4,False
68843,single_train,single,7,False
68848,single_train,single,1,True
68851,single_train,single,20,False
106006,single_train,single,1,True
106004,single_train,single,3,True
106002,single_train,single,2,True
106003,single_train,single,1,True
106001,single_train,single,6,False
106007,single_train,single,2,True
106005,single_train,single,1,True
138193,single_train,single,7,False
138194,single_train,single,1,True
138197,single_train,single,1,True
138192,single_train,single,14,False
11829,single_train,single,15,False
11828,single_train,single,1,True
11825,single_train,single,1,True
11826,single_train,single,2,True
11827,single_train,single,1,True
11830,single_train,single,68,False
11834,single_train,single,27,False
11824,single_train,single,1,True
11831,single_train,single,1,True
19905,single_train,single,1,True
19899,single_train,single,1,True
19902,single_train,single,1,True
19901,single_train,single,2,True
92772,single_train,single,1,True
92778,single_train,single,1,True
92773,single_train,single,2,True
92776,single_train,single,1,True
92779,single_train,single,1,True
92777,single_train,single,1,True
92775,single_train,single,2,True
104484,single_train,single,1,True
104485,single_train,single,1,True
104487,single_train,single,1,True
104490,single_train,single,2,True
104495,single_train,single,1,True
104489,single_train,single,2,True
104492,single_train,single,8,False
104491,single_train,single,1,True
104494,single_train,single,33,False
104488,single_train,single,30,False
104493,single_train,single,2,True
104486,single_train,single,33,False
31906,single_train,single,1,True
31904,single_train,single,2,True
31913,single_train,single,1,True
31908,single_train,single,2,True
31903,single_train,single,1,True
31905,single_train,single,6,False
31909,single_train,single,1,True
31907,single_train,single,8,False
154955,single_train,single,1,True
154952,single_train,single,2,True
154954,single_train,single,15,False
154957,single_train,single,1,True
154958,single_train,single,22,False
25482,single_train,single,16,False
25486,single_train,single,1,True
25485,single_train,single,3,True
25489,single_train,single,1,True
25483,single_train,single,1,True
25484,single_train,single,1,True
25480,single_train,single,24,False
25487,single_train,single,10,False
25488,single_train,single,5,False
10513,single_train,single,2,True
10514,single_train,single,1,True
10519,single_train,single,2,True
10520,single_train,single,1,True
10517,single_train,single,2,True
10515,single_train,single,55,False
10516,single_train,single,1,True
10518,single_train,single,6,False
93921,single_train,single,2,True
93922,single_train,single,5,False
93919,single_train,single,3,True
93918,single_train,single,2,True
93920,single_train,single,2,True
93924,single_train,single,1,True
146886,single_train,single,1,True
146884,single_train,single,12,False
146888,single_train,single,1,True
146883,single_train,single,2,True
146885,single_train,single,1,True
146879,single_train,single,2,True
146880,single_train,single,1,True
146887,single_train,single,3,True
146882,single_train,single,1,True
146881,single_train,single,3,True
128120,single_train,single,3,True
128123,single_train,single,1,True
160028,single_train,single,3,True
160030,single_train,single,12,False
160025,single_train,single,2,True
160029,single_train,single,4,False
160027,single_train,single,1,True
160026,single_train,single,6,False
125940,single_train,single,5,False
125941,single_train,single,7,False
125942,single_train,single,6,False
125944,single_train,single,37,False
125936,single_train,single,6,False
125938,single_train,single,10,False
125943,single_train,single,1,True
125939,single_train,single,1,True
125946,single_train,single,5,False
110976,single_train,single,1,True
110975,single_train,single,16,False
110969,single_train,single,5,False
110970,single_train,single,2,True
110974,single_train,single,5,False
110980,single_train,single,1,True
110972,single_train,single,1,True
102448,single_train,single,11,False
102447,single_train,single,9,False
102449,single_train,single,1,True
102450,single_train,single,9,False
21665,single_train,single,4,False
21668,single_train,single,1,True
21670,single_train,single,2,True
21667,single_train,single,1,True
21669,single_train,single,5,False
21671,single_train,single,1,True
21675,single_train,single,1,True
21664,single_train,single,3,True
21666,single_train,single,9,False
131832,single_train,single,50,False
131834,single_train,single,1,True
131826,single_train,single,6,False
131830,single_train,single,9,False
131833,single_train,single,5,False
78338,single_train,single,1,True
78334,single_train,single,1,True
78333,single_train,single,3,True
78331,single_train,single,1,True
78335,single_train,single,2,True
78332,single_train,single,4,False
78329,single_train,single,2,True
78328,single_train,single,2,True
78330,single_train,single,17,False
78337,single_train,single,18,False
156762,single_train,single,1,True
156763,single_train,single,2,True
156765,single_train,single,8,False
156761,single_train,single,2,True
156759,single_train,single,1,True
156764,single_train,single,2,True
156768,single_train,single,1,True
102224,single_train,single,3,True
102218,single_train,single,2,True
102217,single_train,single,2,True
102223,single_train,single,3,True
102216,single_train,single,3,True
102225,single_train,single,2,True
102222,single_train,single,1,True
103405,single_train,single,3,True
103402,single_train,single,3,True
103400,single_train,single,1,True
103406,single_train,single,2,True
103403,single_train,single,6,False
103401,single_train,single,1,True
103399,single_train,single,19,False
103398,single_train,single,2,True
103404,single_train,single,1,True
103408,single_train,single,1,True
81730,single_train,single,27,False
81738,single_train,single,2,True
81735,single_train,single,4,False
81737,single_train,single,15,False
81733,single_train,single,1,True
81739,single_train,single,2,True
81736,single_train,single,46,False
81732,single_train,single,8,False
81740,single_train,single,1,True
81734,single_train,single,8,False
81731,single_train,single,1,True
146894,single_train,single,2,True
146897,single_train,single,5,False
146898,single_train,single,2,True
146895,single_train,single,12,False
146896,single_train,single,1,True
102278,single_train,single,6,False
102281,single_train,single,1,True
160947,single_train,single,6,False
160945,single_train,single,1,True
160946,single_train,single,12,False
160948,single_train,single,41,False
160943,single_train,single,2,True
160942,single_train,single,4,False
160944,single_train,single,41,False
21975,single_train,single,1,True
21981,single_train,single,1,True
21984,single_train,single,5,False
21976,single_train,single,1,True
21977,single_train,single,6,False
21980,single_train,single,1,True
21978,single_train,single,1,True
21979,single_train,single,21,False
127968,single_train,single,1,True
127969,single_train,single,6,False
127970,single_train,single,1,True
127973,single_train,single,1,True
96748,single_train,single,19,False
96752,single_train,single,2,True
96753,single_train,single,11,False
96751,single_train,single,2,True
42578,single_train,single,2,True
42580,single_train,single,1,True
42581,single_train,single,1,True
42585,single_train,single,17,False
42583,single_train,single,1,True
42579,single_train,single,34,False
42577,single_train,single,1,True
42586,single_train,single,1,True
42582,single_train,single,7,False
42584,single_train,single,10,False
111568,single_train,single,7,False
111573,single_train,single,1,True
111570,single_train,single,1,True
111569,single_train,single,6,False
111567,single_train,single,16,False
111571,single_train,single,6,False
69857,single_train,single,4,False
69860,single_train,single,10,False
69862,single_train,single,1,True
69856,single_train,single,1,True
69854,single_train,single,2,True
69855,single_train,single,10,False
69861,single_train,single,2,True
68472,single_train,single,16,False
68473,single_train,single,10,False
68470,single_train,single,4,False
68468,single_train,single,1,True
68471,single_train,single,1,True
68477,single_train,single,6,False
68469,single_train,single,9,False
68479,single_train,single,1,True
68475,single_train,single,1,True
68474,single_train,single,17,False
24717,single_train,single,20,False
24718,single_train,single,1,True
24719,single_train,single,3,True
24716,single_train,single,3,True
24715,single_train,single,8,False
107716,single_train,single,1,True
107713,single_train,single,3,True
107715,single_train,single,9,False
107718,single_train,single,2,True
107714,single_train,single,5,False
107720,single_train,single,1,True
89404,single_train,single,1,True
89407,single_train,single,1,True
89400,single_train,single,4,False
89401,single_train,single,2,True
89406,single_train,single,1,True
89399,single_train,single,6,False
89402,single_train,single,1,True
89398,single_train,single,5,False
89405,single_train,single,2,True
89403,single_train,single,2,True
3474,single_train,single,1,True
3467,single_train,single,46,False
3469,single_train,single,5,False
3472,single_train,single,2,True
3471,single_train,single,1,True
3470,single_train,single,11,False
3468,single_train,single,1,True
3465,single_train,single,1,True
3466,single_train,single,3,True
75080,single_train,single,1,True
75073,single_train,single,6,False
75072,single_train,single,6,False
75077,single_train,single,1,True
75074,single_train,single,1,True
75076,single_train,single,11,False
75078,single_train,single,1,True
75075,single_train,single,1,True
75079,single_train,single,4,False
156307,single_train,single,1,True
156312,single_train,single,4,False
156311,single_train,single,1,True
156309,single_train,single,2,True
156304,single_train,single,1,True
156308,single_train,single,6,False
156313,single_train,single,3,True
156305,single_train,single,2,True
156310,single_train,single,2,True
127471,single_train,single,2,True
127473,single_train,single,1,True
127470,single_train,single,1,True
127467,single_train,single,10,False
127468,single_train,single,4,False
127466,single_train,single,1,True
127472,single_train,single,8,False
127469,single_train,single,1,True
127477,single_train,single,1,True
124877,single_train,single,1,True
124881,single_train,single,1,True
124878,single_train,single,1,True
124880,single_train,single,2,True
124882,single_train,single,1,True
124875,single_train,single,40,False
124879,single_train,single,2,True
124876,single_train,single,10,False
88621,single_train,single,8,False
88620,single_train,single,62,False
88623,single_train,single,10,False
153992,single_train,single,3,True
153998,single_train,single,1,True
153993,single_train,single,8,False
153997,single_train,single,12,False
153996,single_train,single,2,True
153994,single_train,single,1,True
153995,single_train,single,4,False
97906,single_train,single,1,True
97907,single_train,single,12,False
97902,single_train,single,1,True
97901,single_train,single,1,True
97911,single_train,single,1,True
97905,single_train,single,5,False
97903,single_train,single,2,True
159620,single_train,single,6,False
159616,single_train,single,6,False
159619,single_train,single,3,True
159618,single_train,single,1,True
159614,single_train,single,8,False
159615,single_train,single,2,True
159617,single_train,single,1,True
28489,single_train,single,2,True
28490,single_train,single,1,True
28488,single_train,single,5,False
28485,single_train,single,6,False
28486,single_train,single,23,False
28487,single_train,single,1,True
28484,single_train,single,1,True
23229,single_train,single,13,False
23233,single_train,single,48,False
23228,single_train,single,1,True
23232,single_train,single,1,True
23230,single_train,single,1,True
23234,single_train,single,1,True
91053,single_train,single,2,True
91051,single_train,single,12,False
91054,single_train,single,2,True
91058,single_train,single,1,True
91059,single_train,single,6,False
91060,single_train,single,1,True
91062,single_train,single,1,True
91052,single_train,single,7,False
91056,single_train,single,3,True
91061,single_train,single,1,True
91057,single_train,single,1,True
91055,single_train,single,3,True
145269,single_train,single,3,True
145278,single_train,single,1,True
145270,single_train,single,1,True
145273,single_train,single,8,False
145274,single_train,single,1,True
145272,single_train,single,1,True
145271,single_train,single,18,False
153183,single_train,single,5,False
153176,single_train,single,1,True
153177,single_train,single,2,True
153178,single_train,single,1,True
153175,single_train,single,8,False
153181,single_train,single,1,True
153179,single_train,single,8,False
153180,single_train,single,1,True
153182,single_train,single,1,True
153184,single_train,single,2,True
15770,single_train,single,9,False
15771,single_train,single,2,True
15769,single_train,single,1,True
15773,single_train,single,1,True
112378,single_train,single,1,True
112382,single_train,single,2,True
112381,single_train,single,12,False
112383,single_train,single,1,True
112377,single_train,single,7,False
112379,single_train,single,4,False
153208,single_train,single,1,True
153207,single_train,single,2,True
153210,single_train,single,1,True
153211,single_train,single,15,False
153212,single_train,single,1,True
153209,single_train,single,6,False
88817,single_train,single,1,True
88816,single_train,single,2,True
88818,single_train,single,1,True
88821,single_train,single,2,True
88815,single_train,single,30,False
13176,single_train,single,2,True
13172,single_train,single,1,True
13178,single_train,single,2,True
13177,single_train,single,1,True
13181,single_train,single,2,True
13173,single_train,single,2,True
74808,single_train,single,9,False
74812,single_train,single,1,True
74807,single_train,single,18,False
74813,single_train,single,2,True
74809,single_train,single,26,False
74810,single_train,single,1,True
74811,single_train,single,2,True
74792,single_train,single,5,False
74789,single_train,single,16,False
74794,single_train,single,4,False
74790,single_train,single,62,False
74795,single_train,single,1,True
74791,single_train,single,1,True
74793,single_train,single,2,True
151013,single_train,single,1,True
151012,single_train,single,1,True
151014,single_train,single,4,False
151015,single_train,single,1,True
151019,single_train,single,1,True
151017,single_train,single,1,True
28556,single_train,single,1,True
28551,single_train,single,1,True
28549,single_train,single,4,False
28550,single_train,single,2,True
28548,single_train,single,3,True
15376,single_train,single,3,True
15373,single_train,single,3,True
15368,single_train,single,2,True
15377,single_train,single,4,False
15369,single_train,single,2,True
15370,single_train,single,1,True
15371,single_train,single,4,False
15374,single_train,single,1,True
15378,single_train,single,1,True
15367,single_train,single,4,False
156778,single_train,single,1,True
156781,single_train,single,3,True
156782,single_train,single,1,True
156780,single_train,single,1,True
66945,single_train,single,1,True
66943,single_train,single,4,False
66949,single_train,single,1,True
66942,single_train,single,39,False
104593,single_train,single,1,True
104588,single_train,single,6,False
104589,single_train,single,20,False
104587,single_train,single,8,False
104591,single_train,single,1,True
147896,single_train,single,1,True
147900,single_train,single,1,True
147894,single_train,single,5,False
147895,single_train,single,8,False
147893,single_train,single,1,True
32677,single_train,single,1,True
32681,single_train,single,6,False
32684,single_train,single,2,True
32676,single_train,single,2,True
32678,single_train,single,11,False
32679,single_train,single,1,True
32682,single_train,single,4,False
32680,single_train,single,3,True
32685,single_train,single,6,False
142787,single_train,single,2,True
142785,single_train,single,13,False
142788,single_train,single,7,False
142790,single_train,single,2,True
142786,single_train,single,1,True
142784,single_train,single,2,True
142795,single_train,single,13,False
142793,single_train,single,3,True
142783,single_train,single,3,True
142791,single_train,single,3,True
142794,single_train,single,1,True
142792,single_train,single,7,False
142789,single_train,single,1,True
23720,single_train,single,1,True
23717,single_train,single,10,False
23727,single_train,single,6,False
23726,single_train,single,8,False
23722,single_train,single,1,True
23724,single_train,single,1,True
23721,single_train,single,1,True
23719,single_train,single,59,False
35308,single_train,single,3,True
35304,single_train,single,2,True
35307,single_train,single,10,False
35305,single_train,single,2,True
35309,single_train,single,3,True
35311,single_train,single,1,True
35303,single_train,single,2,True
35306,single_train,single,1,True
35310,single_train,single,3,True
114744,single_train,single,2,True
114741,single_train,single,8,False
114739,single_train,single,3,True
114747,single_train,single,6,False
114740,single_train,single,2,True
114742,single_train,single,1,True
114746,single_train,single,3,True
114745,single_train,single,2,True
114743,single_train,single,2,True
114738,single_train,single,1,True
155370,single_train,single,3,True
155368,single_train,single,8,False
155367,single_train,single,1,True
155371,single_train,single,21,False
155369,single_train,single,1,True
155372,single_train,single,1,True
72817,single_train,single,1,True
72823,single_train,single,26,False
72821,single_train,single,7,False
72819,single_train,single,32,False
72818,single_train,single,4,False
72820,single_train,single,1,True
72824,single_train,single,1,True
157822,single_train,single,4,False
157817,single_train,single,1,True
157825,single_train,single,1,True
157823,single_train,single,15,False
157820,single_train,single,3,True
157819,single_train,single,2,True
157821,single_train,single,23,False
157815,single_train,single,1,True
157826,single_train,single,2,True
157824,single_train,single,1,True
157816,single_train,single,2,True
4518,single_train,single,10,False
4515,single_train,single,3,True
4516,single_train,single,3,True
4517,single_train,single,2,True
4513,single_train,single,16,False
4511,single_train,single,3,True
4514,single_train,single,1,True
4512,single_train,single,3,True
111193,single_train,single,2,True
111195,single_train,single,1,True
121998,single_train,single,2,True
121993,single_train,single,43,False
121999,single_train,single,2,True
121997,single_train,single,9,False
122001,single_train,single,1,True
121996,single_train,single,9,False
121994,single_train,single,48,False
121995,single_train,single,59,False
119991,single_train,single,5,False
119996,single_train,single,3,True
119997,single_train,single,6,False
119995,single_train,single,2,True
119992,single_train,single,2,True
119989,single_train,single,10,False
119994,single_train,single,2,True
119990,single_train,single,23,False
15309,single_train,single,4,False
15316,single_train,single,1,True
15314,single_train,single,2,True
15310,single_train,single,4,False
15313,single_train,single,2,True
15312,single_train,single,1,True
15311,single_train,single,6,False
152432,single_train,single,1,True
152429,single_train,single,2,True
152425,single_train,single,3,True
152426,single_train,single,4,False
152428,single_train,single,1,True
152427,single_train,single,7,False
69890,single_train,single,1,True
69889,single_train,single,16,False
69892,single_train,single,1,True
69888,single_train,single,3,True
130148,single_train,single,2,True
130146,single_train,single,2,True
130141,single_train,single,14,False
130149,single_train,single,4,False
130140,single_train,single,4,False
130142,single_train,single,1,True
130144,single_train,single,1,True
130147,single_train,single,2,True
34114,single_train,single,15,False
34116,single_train,single,25,False
34112,single_train,single,1,True
34113,single_train,single,5,False
34117,single_train,single,2,True
34115,single_train,single,1,True
34118,single_train,single,11,False
4610,single_train,single,2,True
4611,single_train,single,13,False
4609,single_train,single,2,True
4614,single_train,single,2,True
161495,single_train,single,2,True
161496,single_train,single,1,True
161493,single_train,single,1,True
161490,single_train,single,2,True
161494,single_train,single,11,False
159292,single_train,single,1,True
159291,single_train,single,44,False
159289,single_train,single,4,False
11903,single_train,single,1,True
11901,single_train,single,5,False
11902,single_train,single,6,False
11900,single_train,single,7,False
16804,single_train,single,9,False
16803,single_train,single,2,True
16809,single_train,single,9,False
16802,single_train,single,1,True
16806,single_train,single,2,True
16805,single_train,single,1,True
16808,single_train,single,1,True
16812,single_train,single,1,True
75764,single_train,single,1,True
75759,single_train,single,1,True
75762,single_train,single,2,True
75761,single_train,single,1,True
75758,single_train,single,4,False
75760,single_train,single,14,False
75357,single_train,single,2,True
75356,single_train,single,6,False
75354,single_train,single,11,False
75358,single_train,single,1,True
75352,single_train,single,4,False
75351,single_train,single,3,True
75355,single_train,single,1,True
75353,single_train,single,1,True
152754,single_train,single,4,False
152752,single_train,single,3,True
152758,single_train,single,1,True
152753,single_train,single,1,True
152756,single_train,single,2,True
152755,single_train,single,1,True
97033,single_train,single,1,True
97030,single_train,single,14,False
97031,single_train,single,12,False
97036,single_train,single,4,False
97032,single_train,single,2,True
97029,single_train,single,11,False
159638,single_train,single,1,True
159634,single_train,single,10,False
159635,single_train,single,3,True
159629,single_train,single,3,True
115281,single_train,single,2,True
115285,single_train,single,1,True
115288,single_train,single,12,False
115287,single_train,single,5,False
115280,single_train,single,1,True
115282,single_train,single,2,True
104887,single_train,single,6,False
138313,single_train,single,2,True
138310,single_train,single,8,False
138309,single_train,single,5,False
138312,single_train,single,2,True
138308,single_train,single,17,False
138314,single_train,single,7,False
138315,single_train,single,1,True
138311,single_train,single,1,True
33795,single_train,single,1,True
33790,single_train,single,3,True
33789,single_train,single,2,True
33788,single_train,single,3,True
72712,single_train,single,37,False
72719,single_train,single,1,True
72715,single_train,single,13,False
72714,single_train,single,6,False
72713,single_train,single,1,True
72718,single_train,single,15,False
72717,single_train,single,6,False
72716,single_train,single,1,True
104388,single_train,single,5,False
104382,single_train,single,5,False
104389,single_train,single,2,True
104386,single_train,single,14,False
104384,single_train,single,9,False
104387,single_train,single,1,True
104381,single_train,single,1,True
104383,single_train,single,1,True
164452,single_train,single,1,True
164457,single_train,single,1,True
164455,single_train,single,1,True
164454,single_train,single,4,False
164456,single_train,single,3,True
163622,single_train,single,1,True
163624,single_train,single,5,False
163620,single_train,single,2,True
163621,single_train,single,14,False
163625,single_train,single,1,True
163627,single_train,single,2,True
163623,single_train,single,6,False
163619,single_train,single,9,False
163628,single_train,single,14,False
