question_id,split_name,task_family,diacritic_consistency,question_has_diacritics,answer_has_diacritics,question_normalization_suspect,answer_normalization_suspect
87496,single_train,single,both_with_diacritics,True,True,False,False
87500,single_train,single,question_text_with_diacritics,True,False,False,False
87495,single_train,single,both_with_diacritics,True,True,False,False
130965,single_train,single,both_with_diacritics,True,True,False,False
130966,single_train,single,both_with_diacritics,True,True,False,False
130970,single_train,single,question_text_with_diacritics,True,False,False,False
130967,single_train,single,question_text_with_diacritics,True,False,False,False
130968,single_train,single,both_with_diacritics,True,True,False,False
46212,single_train,single,answer_missing_diacritics,True,False,False,False
46217,single_train,single,question_text_with_diacritics,True,False,False,False
46219,single_train,single,question_text_with_diacritics,True,False,False,False
46225,single_train,single,question_text_with_diacritics,True,False,False,False
46215,single_train,single,question_text_with_diacritics,True,False,False,False
46216,single_train,single,both_with_diacritics,True,True,False,False
46226,single_train,single,both_with_diacritics,True,True,False,False
46213,single_train,single,question_text_with_diacritics,True,False,False,False
46214,single_train,single,both_with_diacritics,True,True,False,False
46220,single_train,single,both_with_diacritics,True,True,False,False
46218,single_train,single,both_with_diacritics,True,True,False,False
46222,single_train,single,question_text_with_diacritics,True,False,False,False
46221,single_train,single,both_with_diacritics,True,True,False,False
46223,single_train,single,answer_missing_diacritics,True,False,False,False
94321,single_train,single,question_text_with_diacritics,True,False,False,False
94315,single_train,single,both_with_diacritics,True,True,False,False
94320,single_train,single,question_text_with_diacritics,True,False,False,False
7062,single_train,single,question_text_with_diacritics,True,False,False,False
7057,single_train,single,both_with_diacritics,True,True,False,False
7055,single_train,single,both_with_diacritics,True,True,False,False
7061,single_train,single,both_with_diacritics,True,True,False,False
7056,single_train,single,both_with_diacritics,True,True,False,False
7059,single_train,single,both_with_diacritics,True,True,False,False
7058,single_train,single,question_text_with_diacritics,True,False,False,False
7060,single_train,single,both_with_diacritics,True,True,False,False
7066,single_train,single,question_text_with_diacritics,True,False,False,False
147912,single_train,single,both_with_diacritics,True,True,False,False
147909,single_train,single,answer_missing_diacritics,True,False,False,False
147911,single_train,single,answer_missing_diacritics,True,False,False,False
147917,single_train,single,question_text_with_diacritics,True,False,False,False
147908,single_train,single,both_with_diacritics,True,True,False,False
147915,single_train,single,answer_missing_diacritics,True,False,False,False
147914,single_train,single,question_text_with_diacritics,True,False,False,False
125328,single_train,single,both_with_diacritics,True,True,False,False
125315,single_train,single,both_with_diacritics,True,True,False,False
125322,single_train,single,both_with_diacritics,True,True,False,False
125316,single_train,single,answer_missing_diacritics,True,False,False,False
125323,single_train,single,both_with_diacritics,True,True,False,False
125325,single_train,single,both_with_diacritics,True,True,False,False
125326,single_train,single,answer_missing_diacritics,True,False,False,False
125320,single_train,single,answer_missing_diacritics,True,False,False,False
125327,single_train,single,both_with_diacritics,True,True,False,False
125324,single_train,single,both_with_diacritics,True,True,False,False
125319,single_train,single,both_with_diacritics,True,True,False,False
100493,single_train,single,both_with_diacritics,True,True,False,False
100494,single_train,single,both_with_diacritics,True,True,False,False
100492,single_train,single,question_text_with_diacritics,True,False,False,False
100496,single_train,single,question_text_with_diacritics,True,False,False,False
100491,single_train,single,both_with_diacritics,True,True,False,False
100489,single_train,single,both_with_diacritics,True,True,False,False
104241,single_train,single,question_text_with_diacritics,True,False,False,False
104238,single_train,single,both_with_diacritics,True,True,False,False
104233,single_train,single,both_with_diacritics,True,True,False,False
68019,single_train,single,answer_missing_diacritics,True,False,False,False
68017,single_train,single,both_with_diacritics,True,True,False,False
68013,single_train,single,both_with_diacritics,True,True,False,False
68022,single_train,single,both_with_diacritics,True,True,False,False
68023,single_train,single,question_text_with_diacritics,True,False,False,False
68016,single_train,single,question_text_with_diacritics,True,False,False,False
68020,single_train,single,question_text_with_diacritics,True,False,False,False
68021,single_train,single,answer_missing_diacritics,True,False,False,False
68015,single_train,single,answer_missing_diacritics,True,False,False,False
68018,single_train,single,both_with_diacritics,True,True,False,False
68014,single_train,single,both_with_diacritics,True,True,False,False
147647,single_train,single,question_text_with_diacritics,True,False,False,False
147644,single_train,single,answer_missing_diacritics,True,False,False,False
147648,single_train,single,both_with_diacritics,True,True,False,False
147645,single_train,single,both_with_diacritics,True,True,False,False
147646,single_train,single,answer_missing_diacritics,True,False,False,False
90815,single_train,single,question_text_with_diacritics,True,False,False,False
90816,single_train,single,question_text_with_diacritics,True,False,False,False
90811,single_train,single,both_with_diacritics,True,True,False,False
90813,single_train,single,both_with_diacritics,True,True,False,False
90814,single_train,single,question_text_with_diacritics,True,False,False,False
90809,single_train,single,both_with_diacritics,True,True,False,False
90812,single_train,single,both_with_diacritics,True,True,False,False
90810,single_train,single,both_with_diacritics,True,True,False,False
91290,single_train,single,both_with_diacritics,True,True,False,False
91288,single_train,single,both_with_diacritics,True,True,False,False
91291,single_train,single,question_text_with_diacritics,True,False,False,False
91287,single_train,single,both_with_diacritics,True,True,False,False
91289,single_train,single,both_with_diacritics,True,True,False,False
17077,single_train,single,question_text_with_diacritics,True,False,False,False
17078,single_train,single,both_with_diacritics,True,True,False,False
17074,single_train,single,both_with_diacritics,True,True,False,False
17075,single_train,single,both_with_diacritics,True,True,False,False
17076,single_train,single,question_text_with_diacritics,True,False,False,False
17079,single_train,single,question_text_with_diacritics,True,False,False,False
40664,single_train,single,both_with_diacritics,True,True,False,False
40662,single_train,single,both_with_diacritics,True,True,False,False
40659,single_train,single,both_with_diacritics,True,True,False,False
40663,single_train,single,question_text_with_diacritics,True,False,False,False
40666,single_train,single,question_text_with_diacritics,True,False,False,False
40660,single_train,single,both_with_diacritics,True,True,False,False
40661,single_train,single,question_text_with_diacritics,True,False,False,False
40658,single_train,single,both_with_diacritics,True,True,False,False
40665,single_train,single,both_with_diacritics,True,True,False,False
98668,single_train,single,both_with_diacritics,True,True,False,False
98670,single_train,single,both_with_diacritics,True,True,False,False
98669,single_train,single,both_with_diacritics,True,True,False,False
98675,single_train,single,answer_missing_diacritics,True,False,False,False
98674,single_train,single,question_text_with_diacritics,True,False,False,False
98672,single_train,single,both_with_diacritics,True,True,False,False
98673,single_train,single,both_with_diacritics,True,True,False,False
98678,single_train,single,question_text_with_diacritics,True,False,False,False
98671,single_train,single,question_text_with_diacritics,True,False,False,False
103684,single_train,single,both_with_diacritics,True,True,False,False
103687,single_train,single,question_text_with_diacritics,True,False,False,False
103685,single_train,single,both_with_diacritics,True,True,False,False
103686,single_train,single,answer_missing_diacritics,True,False,False,False
67317,single_train,single,both_with_diacritics,True,True,False,False
67319,single_train,single,both_with_diacritics,True,True,False,False
67320,single_train,single,question_text_with_diacritics,True,False,False,False
67318,single_train,single,both_with_diacritics,True,True,False,False
67321,single_train,single,both_with_diacritics,True,True,False,False
139057,single_train,single,both_with_diacritics,True,True,False,False
139063,single_train,single,question_text_with_diacritics,True,False,False,False
139059,single_train,single,question_text_with_diacritics,True,False,False,False
139058,single_train,single,both_with_diacritics,True,True,False,False
139056,single_train,single,question_text_with_diacritics,True,False,False,False
139060,single_train,single,both_with_diacritics,True,True,False,False
82653,single_train,single,both_with_diacritics,True,True,False,False
82656,single_train,single,both_with_diacritics,True,True,False,False
82662,single_train,single,question_text_with_diacritics,True,False,False,False
82657,single_train,single,both_with_diacritics,True,True,False,False
82654,single_train,single,question_text_with_diacritics,True,False,False,False
82651,single_train,single,question_text_with_diacritics,True,False,False,False
82655,single_train,single,both_with_diacritics,True,True,False,False
137927,single_train,single,question_text_with_diacritics,True,False,False,False
137926,single_train,single,both_with_diacritics,True,True,False,False
137921,single_train,single,question_text_with_diacritics,True,False,False,False
137925,single_train,single,both_with_diacritics,True,True,False,False
137920,single_train,single,question_text_with_diacritics,True,False,False,False
106954,single_train,single,both_with_diacritics,True,True,False,False
106956,single_train,single,question_text_with_diacritics,True,False,False,False
106950,single_train,single,question_text_with_diacritics,True,False,False,False
106946,single_train,single,question_text_with_diacritics,True,False,False,False
106952,single_train,single,question_text_with_diacritics,True,False,False,False
106945,single_train,single,both_with_diacritics,True,True,False,False
97505,single_train,single,both_with_diacritics,True,True,False,False
97498,single_train,single,both_with_diacritics,True,True,False,False
97500,single_train,single,both_with_diacritics,True,True,False,False
97501,single_train,single,question_text_with_diacritics,True,False,False,False
97499,single_train,single,both_with_diacritics,True,True,False,False
97503,single_train,single,both_with_diacritics,True,True,False,False
97502,single_train,single,both_with_diacritics,True,True,False,False
74612,single_train,single,both_with_diacritics,True,True,False,False
74617,single_train,single,both_with_diacritics,True,True,False,False
74618,single_train,single,question_text_with_diacritics,True,False,False,False
74614,single_train,single,question_text_with_diacritics,True,False,False,False
74613,single_train,single,both_with_diacritics,True,True,False,False
74616,single_train,single,both_with_diacritics,True,True,False,False
74619,single_train,single,both_with_diacritics,True,True,False,False
79745,single_train,single,both_with_diacritics,True,True,False,False
79752,single_train,single,question_text_with_diacritics,True,False,False,False
79751,single_train,single,both_with_diacritics,True,True,False,False
79750,single_train,single,both_with_diacritics,True,True,False,False
79746,single_train,single,both_with_diacritics,True,True,False,False
133972,single_train,single,question_text_with_diacritics,True,False,False,False
133967,single_train,single,answer_missing_diacritics,True,False,False,False
133969,single_train,single,both_with_diacritics,True,True,False,False
133968,single_train,single,both_with_diacritics,True,True,False,False
133973,single_train,single,both_with_diacritics,True,True,False,False
133970,single_train,single,question_text_with_diacritics,True,False,False,False
133974,single_train,single,question_text_with_diacritics,True,False,False,False
133978,single_train,single,question_text_with_diacritics,True,False,False,False
133971,single_train,single,both_with_diacritics,True,True,False,False
82812,single_train,single,question_text_with_diacritics,True,False,False,False
82807,single_train,single,both_with_diacritics,True,True,False,False
82806,single_train,single,both_with_diacritics,True,True,False,False
82808,single_train,single,question_text_with_diacritics,True,False,False,False
82805,single_train,single,both_with_diacritics,True,True,False,False
128904,single_train,single,question_text_with_diacritics,True,False,False,False
128902,single_train,single,both_with_diacritics,True,True,False,False
128899,single_train,single,both_with_diacritics,True,True,False,False
128898,single_train,single,both_with_diacritics,True,True,False,False
128894,single_train,single,question_text_with_diacritics,True,False,False,False
128897,single_train,single,question_text_with_diacritics,True,False,False,False
128903,single_train,single,both_with_diacritics,True,True,False,False
128895,single_train,single,both_with_diacritics,True,True,False,False
128896,single_train,single,both_with_diacritics,True,True,False,False
128900,single_train,single,both_with_diacritics,True,True,False,False
163271,single_train,single,question_text_with_diacritics,True,False,False,False
163273,single_train,single,question_text_with_diacritics,True,False,False,False
163277,single_train,single,question_text_with_diacritics,True,False,False,False
163269,single_train,single,question_text_with_diacritics,True,False,False,False
163272,single_train,single,question_text_with_diacritics,True,False,False,False
163270,single_train,single,question_text_with_diacritics,True,False,False,False
149955,single_train,single,question_text_with_diacritics,True,False,False,False
149952,single_train,single,both_with_diacritics,True,True,False,False
149959,single_train,single,question_text_with_diacritics,True,False,False,False
149957,single_train,single,both_with_diacritics,True,True,False,False
149954,single_train,single,both_with_diacritics,True,True,False,False
149953,single_train,single,answer_missing_diacritics,True,False,False,False
41341,single_train,single,both_with_diacritics,True,True,False,False
41340,single_train,single,both_with_diacritics,True,True,False,False
41339,single_train,single,both_with_diacritics,True,True,False,False
41342,single_train,single,question_text_with_diacritics,True,False,False,False
41337,single_train,single,both_with_diacritics,True,True,False,False
41336,single_train,single,both_with_diacritics,True,True,False,False
41335,single_train,single,both_with_diacritics,True,True,False,False
41338,single_train,single,question_text_with_diacritics,True,False,False,False
129549,single_train,single,question_text_with_diacritics,True,False,False,False
129548,single_train,single,both_with_diacritics,True,True,False,False
129553,single_train,single,both_with_diacritics,True,True,False,False
129546,single_train,single,answer_missing_diacritics,True,False,False,False
129551,single_train,single,both_with_diacritics,True,True,False,False
129550,single_train,single,both_with_diacritics,True,True,False,False
129547,single_train,single,both_with_diacritics,True,True,False,False
129554,single_train,single,question_text_with_diacritics,True,False,False,False
41343,single_train,single,question_text_with_diacritics,True,False,False,False
41345,single_train,single,question_text_with_diacritics,True,False,False,False
41347,single_train,single,both_with_diacritics,True,True,False,False
41352,single_train,single,question_text_with_diacritics,True,False,False,False
41348,single_train,single,both_with_diacritics,True,True,False,False
41350,single_train,single,question_text_with_diacritics,True,False,False,False
41344,single_train,single,both_with_diacritics,True,True,False,False
41346,single_train,single,question_text_with_diacritics,True,False,False,False
41349,single_train,single,both_with_diacritics,True,True,False,False
132491,single_train,single,both_with_diacritics,True,True,False,False
132486,single_train,single,question_text_with_diacritics,True,False,False,False
132484,single_train,single,both_with_diacritics,True,True,False,False
132492,single_train,single,question_text_with_diacritics,True,False,False,False
132489,single_train,single,question_text_with_diacritics,True,False,False,False
132487,single_train,single,both_with_diacritics,True,True,False,False
132483,single_train,single,both_with_diacritics,True,True,False,False
132488,single_train,single,question_text_with_diacritics,True,False,False,False
132485,single_train,single,both_with_diacritics,True,True,False,False
132490,single_train,single,both_with_diacritics,True,True,False,False
22547,single_train,single,both_with_diacritics,True,True,False,False
22549,single_train,single,question_text_with_diacritics,True,False,False,False
22546,single_train,single,question_text_with_diacritics,True,False,False,False
22544,single_train,single,question_text_with_diacritics,True,False,False,False
22545,single_train,single,question_text_with_diacritics,True,False,False,False
22553,single_train,single,question_text_with_diacritics,True,False,False,False
120475,single_train,single,both_with_diacritics,True,True,False,False
120481,single_train,single,question_text_with_diacritics,True,False,False,False
120477,single_train,single,both_with_diacritics,True,True,False,False
126494,single_train,single,question_text_with_diacritics,True,False,False,False
126498,single_train,single,both_with_diacritics,True,True,False,False
126495,single_train,single,both_with_diacritics,True,True,False,False
126496,single_train,single,both_with_diacritics,True,True,False,False
126499,single_train,single,both_with_diacritics,True,True,False,False
126497,single_train,single,question_text_with_diacritics,True,False,False,False
11017,single_train,single,question_text_with_diacritics,True,False,False,False
11019,single_train,single,both_with_diacritics,True,True,False,False
11016,single_train,single,both_with_diacritics,True,True,False,False
11014,single_train,single,question_text_with_diacritics,True,False,False,False
11012,single_train,single,both_with_diacritics,True,True,False,False
11013,single_train,single,question_text_with_diacritics,True,False,False,False
11011,single_train,single,question_text_with_diacritics,True,False,False,False
11015,single_train,single,both_with_diacritics,True,True,False,False
74748,single_train,single,both_with_diacritics,True,True,False,False
74746,single_train,single,both_with_diacritics,True,True,False,False
74745,single_train,single,question_text_with_diacritics,True,False,False,False
74742,single_train,single,both_with_diacritics,True,True,False,False
74744,single_train,single,both_with_diacritics,True,True,False,False
74743,single_train,single,both_with_diacritics,True,True,False,False
128383,single_train,single,both_with_diacritics,True,True,False,False
128385,single_train,single,both_with_diacritics,True,True,False,False
128387,single_train,single,both_with_diacritics,True,True,False,False
128386,single_train,single,both_with_diacritics,True,True,False,False
128384,single_train,single,question_text_with_diacritics,True,False,False,False
128390,single_train,single,both_with_diacritics,True,True,False,False
128388,single_train,single,question_text_with_diacritics,True,False,False,False
128389,single_train,single,both_with_diacritics,True,True,False,False
128382,single_train,single,both_with_diacritics,True,True,False,False
104056,single_train,single,question_text_with_diacritics,True,False,False,False
104055,single_train,single,both_with_diacritics,True,True,False,False
104053,single_train,single,both_with_diacritics,True,True,False,False
104060,single_train,single,question_text_with_diacritics,True,False,False,False
143524,single_train,single,question_text_with_diacritics,True,False,False,False
143523,single_train,single,both_with_diacritics,True,True,False,False
143521,single_train,single,both_with_diacritics,True,True,False,False
143514,single_train,single,both_with_diacritics,True,True,False,False
143513,single_train,single,both_with_diacritics,True,True,False,False
143520,single_train,single,both_with_diacritics,True,True,False,False
143515,single_train,single,question_text_with_diacritics,True,False,False,False
143518,single_train,single,both_with_diacritics,True,True,False,False
143525,single_train,single,both_with_diacritics,True,True,False,False
8630,single_train,single,both_with_diacritics,True,True,False,False
8628,single_train,single,question_text_with_diacritics,True,False,False,False
8625,single_train,single,question_text_with_diacritics,True,False,False,False
8632,single_train,single,question_text_with_diacritics,True,False,False,False
8627,single_train,single,question_text_with_diacritics,True,False,False,False
8629,single_train,single,both_with_diacritics,True,True,False,False
12421,single_train,single,question_text_with_diacritics,True,False,False,False
12427,single_train,single,question_text_with_diacritics,True,False,False,False
12426,single_train,single,both_with_diacritics,True,True,False,False
12425,single_train,single,both_with_diacritics,True,True,False,False
12424,single_train,single,question_text_with_diacritics,True,False,False,False
12422,single_train,single,both_with_diacritics,True,True,False,False
12423,single_train,single,question_text_with_diacritics,True,False,False,False
21906,single_train,single,question_text_with_diacritics,True,False,False,False
21901,single_train,single,both_with_diacritics,True,True,False,False
21903,single_train,single,question_text_with_diacritics,True,False,False,False
21907,single_train,single,both_with_diacritics,True,True,False,False
21904,single_train,single,both_with_diacritics,True,True,False,False
21902,single_train,single,both_with_diacritics,True,True,False,False
21900,single_train,single,both_with_diacritics,True,True,False,False
18728,single_train,single,both_with_diacritics,True,True,False,False
18724,single_train,single,question_text_with_diacritics,True,False,False,False
18732,single_train,single,both_with_diacritics,True,True,False,False
18726,single_train,single,question_text_with_diacritics,True,False,False,False
18725,single_train,single,both_with_diacritics,True,True,False,False
18727,single_train,single,both_with_diacritics,True,True,False,False
18731,single_train,single,both_with_diacritics,True,True,False,False
18730,single_train,single,both_with_diacritics,True,True,False,False
18729,single_train,single,both_with_diacritics,True,True,False,False
97789,single_train,single,both_with_diacritics,True,True,False,False
97791,single_train,single,both_with_diacritics,True,True,False,False
97788,single_train,single,both_with_diacritics,True,True,False,False
97787,single_train,single,both_with_diacritics,True,True,False,False
97792,single_train,single,question_text_with_diacritics,True,False,False,False
97793,single_train,single,both_with_diacritics,True,True,False,False
97790,single_train,single,question_text_with_diacritics,True,False,False,False
26526,single_train,single,both_with_diacritics,True,True,False,False
26527,single_train,single,both_with_diacritics,True,True,False,False
26532,single_train,single,both_with_diacritics,True,True,False,False
26530,single_train,single,both_with_diacritics,True,True,False,False
26528,single_train,single,both_with_diacritics,True,True,False,False
26529,single_train,single,question_text_with_diacritics,True,False,False,False
26531,single_train,single,both_with_diacritics,True,True,False,False
110483,single_train,single,question_text_with_diacritics,True,False,False,False
110478,single_train,single,question_text_with_diacritics,True,False,False,False
110481,single_train,single,answer_missing_diacritics,True,False,False,False
110477,single_train,single,both_with_diacritics,True,True,False,False
110476,single_train,single,both_with_diacritics,True,True,False,False
110480,single_train,single,both_with_diacritics,True,True,False,False
110479,single_train,single,question_text_with_diacritics,True,False,False,False
110482,single_train,single,both_with_diacritics,True,True,False,False
43703,single_train,single,both_with_diacritics,True,True,False,False
43708,single_train,single,question_text_with_diacritics,True,False,False,False
43705,single_train,single,question_text_with_diacritics,True,False,False,False
43707,single_train,single,both_with_diacritics,True,True,False,False
43706,single_train,single,question_text_with_diacritics,True,False,False,False
43704,single_train,single,both_with_diacritics,True,True,False,False
43702,single_train,single,both_with_diacritics,True,True,False,False
109698,single_train,single,both_with_diacritics,True,True,False,False
109704,single_train,single,question_text_with_diacritics,True,False,False,False
109701,single_train,single,both_with_diacritics,True,True,False,False
109703,single_train,single,both_with_diacritics,True,True,False,False
109707,single_train,single,question_text_with_diacritics,True,False,False,False
109697,single_train,single,question_text_with_diacritics,True,False,False,False
19290,single_train,single,answer_missing_diacritics,True,False,False,False
19288,single_train,single,question_text_with_diacritics,True,False,False,False
19287,single_train,single,both_with_diacritics,True,True,False,False
19286,single_train,single,both_with_diacritics,True,True,False,False
19284,single_train,single,question_text_with_diacritics,True,False,False,False
19292,single_train,single,both_with_diacritics,True,True,False,False
19283,single_train,single,both_with_diacritics,True,True,False,False
19289,single_train,single,question_text_with_diacritics,True,False,False,False
19285,single_train,single,question_text_with_diacritics,True,False,False,False
19291,single_train,single,both_with_diacritics,True,True,False,False
27082,single_train,single,both_with_diacritics,True,True,False,False
27081,single_train,single,both_with_diacritics,True,True,False,False
27086,single_train,single,question_text_with_diacritics,True,False,False,False
27085,single_train,single,both_with_diacritics,True,True,False,False
27084,single_train,single,both_with_diacritics,True,True,False,False
27083,single_train,single,question_text_with_diacritics,True,False,False,False
73080,single_train,single,both_with_diacritics,True,True,False,False
73082,single_train,single,question_text_with_diacritics,True,False,False,False
73077,single_train,single,both_with_diacritics,True,True,False,False
73081,single_train,single,both_with_diacritics,True,True,False,False
73079,single_train,single,question_text_with_diacritics,True,False,False,False
73078,single_train,single,both_with_diacritics,True,True,False,False
7108,single_train,single,question_text_with_diacritics,True,False,False,False
7102,single_train,single,question_text_with_diacritics,True,False,False,False
7103,single_train,single,both_with_diacritics,True,True,False,False
7101,single_train,single,question_text_with_diacritics,True,False,False,False
7107,single_train,single,both_with_diacritics,True,True,False,False
7098,single_train,single,both_with_diacritics,True,True,False,False
7100,single_train,single,question_text_with_diacritics,True,False,False,False
7105,single_train,single,both_with_diacritics,True,True,False,False
7106,single_train,single,both_with_diacritics,True,True,False,False
7099,single_train,single,both_with_diacritics,True,True,False,False
7104,single_train,single,both_with_diacritics,True,True,False,False
139930,single_train,single,answer_missing_diacritics,True,False,False,False
139936,single_train,single,answer_missing_diacritics,True,False,False,False
139935,single_train,single,answer_missing_diacritics,True,False,False,False
139934,single_train,single,question_text_with_diacritics,True,False,False,False
139928,single_train,single,question_text_with_diacritics,True,False,False,False
139926,single_train,single,answer_missing_diacritics,True,False,False,False
117632,single_train,single,answer_missing_diacritics,True,False,False,False
117630,single_train,single,answer_missing_diacritics,True,False,False,False
117625,single_train,single,question_text_with_diacritics,True,False,False,False
117633,single_train,single,question_text_with_diacritics,True,False,False,False
117626,single_train,single,both_with_diacritics,True,True,False,False
117624,single_train,single,answer_missing_diacritics,True,False,False,False
117631,single_train,single,question_text_with_diacritics,True,False,False,False
117629,single_train,single,question_text_with_diacritics,True,False,False,False
117628,single_train,single,both_with_diacritics,True,True,False,False
117627,single_train,single,answer_missing_diacritics,True,False,False,False
30603,single_train,single,both_with_diacritics,True,True,False,False
30605,single_train,single,question_text_with_diacritics,True,False,False,False
30604,single_train,single,both_with_diacritics,True,True,False,False
30607,single_train,single,answer_missing_diacritics,True,False,False,False
30606,single_train,single,question_text_with_diacritics,True,False,False,False
30610,single_train,single,question_text_with_diacritics,True,False,False,False
140034,single_train,single,both_with_diacritics,True,True,False,False
140032,single_train,single,both_with_diacritics,True,True,False,False
140035,single_train,single,both_with_diacritics,True,True,False,False
140033,single_train,single,question_text_with_diacritics,True,False,False,False
140030,single_train,single,both_with_diacritics,True,True,False,False
150237,single_train,single,both_with_diacritics,True,True,False,False
150234,single_train,single,answer_missing_diacritics,True,False,False,False
150228,single_train,single,question_text_with_diacritics,True,False,False,False
150229,single_train,single,question_text_with_diacritics,True,False,False,False
150236,single_train,single,both_with_diacritics,True,True,False,False
150233,single_train,single,both_with_diacritics,True,True,False,False
150227,single_train,single,question_text_with_diacritics,True,False,False,False
150226,single_train,single,both_with_diacritics,True,True,False,False
150232,single_train,single,both_with_diacritics,True,True,False,False
150225,single_train,single,both_with_diacritics,True,True,False,False
150230,single_train,single,both_with_diacritics,True,True,False,False
150235,single_train,single,answer_missing_diacritics,True,False,False,False
150238,single_train,single,question_text_with_diacritics,True,False,False,False
134393,single_train,single,question_text_with_diacritics,True,False,False,False
134385,single_train,single,question_text_with_diacritics,True,False,False,False
134384,single_train,single,both_with_diacritics,True,True,False,False
134383,single_train,single,both_with_diacritics,True,True,False,False
134389,single_train,single,both_with_diacritics,True,True,False,False
134386,single_train,single,question_text_with_diacritics,True,False,False,False
134387,single_train,single,both_with_diacritics,True,True,False,False
134388,single_train,single,both_with_diacritics,True,True,False,False
158376,single_train,single,both_with_diacritics,True,True,False,False
158374,single_train,single,answer_missing_diacritics,True,False,False,False
158377,single_train,single,question_text_with_diacritics,True,False,False,False
158366,single_train,single,both_with_diacritics,True,True,False,False
158370,single_train,single,both_with_diacritics,True,True,False,False
158368,single_train,single,both_with_diacritics,True,True,False,False
158373,single_train,single,question_text_with_diacritics,True,False,False,False
158372,single_train,single,both_with_diacritics,True,True,False,False
158369,single_train,single,question_text_with_diacritics,True,False,False,False
98967,single_train,single,question_text_with_diacritics,True,False,False,False
98965,single_train,single,question_text_with_diacritics,True,False,False,False
98964,single_train,single,both_with_diacritics,True,True,False,False
98974,single_train,single,question_text_with_diacritics,True,False,False,False
98972,single_train,single,both_with_diacritics,True,True,False,False
98969,single_train,single,both_with_diacritics,True,True,False,False
98970,single_train,single,question_text_with_diacritics,True,False,False,False
98968,single_train,single,answer_missing_diacritics,True,False,False,False
98966,single_train,single,both_with_diacritics,True,True,False,False
88230,single_train,single,question_text_with_diacritics,True,False,False,False
88228,single_train,single,question_text_with_diacritics,True,False,False,False
88226,single_train,single,question_text_with_diacritics,True,False,False,False
88229,single_train,single,both_with_diacritics,True,True,False,False
36329,single_train,single,question_text_with_diacritics,True,False,False,False
36327,single_train,single,both_with_diacritics,True,True,False,False
36325,single_train,single,question_text_with_diacritics,True,False,False,False
36322,single_train,single,question_text_with_diacritics,True,False,False,False
36324,single_train,single,both_with_diacritics,True,True,False,False
36326,single_train,single,both_with_diacritics,True,True,False,False
36323,single_train,single,question_text_with_diacritics,True,False,False,False
36328,single_train,single,both_with_diacritics,True,True,False,False
30580,single_train,single,both_with_diacritics,True,True,False,False
30582,single_train,single,question_text_with_diacritics,True,False,False,False
30578,single_train,single,both_with_diacritics,True,True,False,False
120892,single_train,single,both_with_diacritics,True,True,False,False
120896,single_train,single,answer_missing_diacritics,True,False,False,False
120889,single_train,single,both_with_diacritics,True,True,False,False
120893,single_train,single,both_with_diacritics,True,True,False,False
120894,single_train,single,both_with_diacritics,True,True,False,False
120890,single_train,single,both_with_diacritics,True,True,False,False
120897,single_train,single,question_text_with_diacritics,True,False,False,False
120898,single_train,single,question_text_with_diacritics,True,False,False,False
120895,single_train,single,both_with_diacritics,True,True,False,False
120891,single_train,single,both_with_diacritics,True,True,False,False
120888,single_train,single,both_with_diacritics,True,True,False,False
150336,single_train,single,question_text_without_diacritics,False,False,False,False
150337,single_train,single,both_with_diacritics,True,True,False,False
150341,single_train,single,question_text_with_diacritics,True,False,False,False
150343,single_train,single,question_text_with_diacritics,True,False,False,False
150338,single_train,single,question_text_with_diacritics,True,False,False,False
150340,single_train,single,answer_missing_diacritics,True,False,False,False
150339,single_train,single,answer_missing_diacritics,True,False,False,False
22208,single_train,single,question_text_with_diacritics,True,False,False,False
22209,single_train,single,question_text_with_diacritics,True,False,False,False
22204,single_train,single,both_with_diacritics,True,True,False,False
22203,single_train,single,both_with_diacritics,True,True,False,False
22206,single_train,single,question_text_with_diacritics,True,False,False,False
22205,single_train,single,both_with_diacritics,True,True,False,False
165506,single_train,single,question_text_with_diacritics,True,False,False,False
165504,single_train,single,both_with_diacritics,True,True,False,False
165508,single_train,single,both_with_diacritics,True,True,False,False
165509,single_train,single,question_text_with_diacritics,True,False,False,False
165507,single_train,single,both_with_diacritics,True,True,False,False
165505,single_train,single,both_with_diacritics,True,True,False,False
157099,single_train,single,both_with_diacritics,True,True,False,False
157104,single_train,single,both_with_diacritics,True,True,False,False
157098,single_train,single,both_with_diacritics,True,True,False,False
76697,single_train,single,both_with_diacritics,True,True,False,False
76698,single_train,single,both_with_diacritics,True,True,False,False
76704,single_train,single,question_text_with_diacritics,True,False,False,False
76699,single_train,single,both_with_diacritics,True,True,False,False
62735,single_train,single,both_with_diacritics,True,True,False,False
62733,single_train,single,both_with_diacritics,True,True,False,False
62724,single_train,single,question_text_with_diacritics,True,False,False,False
62731,single_train,single,both_with_diacritics,True,True,False,False
62723,single_train,single,both_with_diacritics,True,True,False,False
62727,single_train,single,answer_missing_diacritics,True,False,False,False
62728,single_train,single,both_with_diacritics,True,True,False,False
62730,single_train,single,question_text_with_diacritics,True,False,False,False
62729,single_train,single,both_with_diacritics,True,True,False,False
62726,single_train,single,question_text_with_diacritics,True,False,False,False
128455,single_train,single,question_text_with_diacritics,True,False,False,False
128457,single_train,single,both_with_diacritics,True,True,False,False
128454,single_train,single,both_with_diacritics,True,True,False,False
128458,single_train,single,both_with_diacritics,True,True,False,False
128462,single_train,single,question_text_with_diacritics,True,False,False,False
