image_path,split_names,task_families,edge_density,entropy,connected_components,usage_count
images/18263.jpg,multi_train,multi,0.042052,3.830684,1549,3
images/18264.jpg,multi_train,multi,0.04077,4.389637,1156,5
images/18265.jpg,multi_train,multi,0.035488,3.084798,996,2
images/18270.jpg,single_train,single,0.019879,5.616893,5783,7
images/18272.jpg,multi_train,multi,0.034564,4.537698,2333,2
images/18274.jpg,single_train,single,0.039664,3.844858,1584,11
images/18276.jpg,multi_train,multi,0.044876,2.645652,1779,2
images/18277.jpg,"multi_test,single_test","multi,single",0.046272,2.247176,1894,10
images/1828.jpg,single_train,single,0.08995,5.296841,1365,10
images/18280.jpg,multi_train,multi,0.016288,4.181419,906,4
images/18281.jpg,multi_train,multi,0.02885,6.062071,1319,4
images/18282.jpg,multi_train,multi,0.017439,4.066559,749,4
images/18285.jpg,multi_train,multi,0.0251,4.942116,826,4
images/18286.jpg,multi_train,multi,0.03841,5.296232,1070,4
images/18287.jpg,multi_train,multi,0.017691,4.060274,762,3
images/18288.jpg,multi_train,multi,0.023032,4.262047,502,4
images/18289.jpg,multi_train,multi,0.023734,4.310837,728,4
images/18290.jpg,single_train,single,0.031824,5.290103,1260,8
images/18291.jpg,"multi_train,single_train","multi,single",0.018056,4.051938,796,18
images/18294.jpg,multi_train,multi,0.04163,5.292028,7744,1
images/1830.jpg,single_train,single,0.055049,4.931454,476,7
images/18300.jpg,multi_train,multi,0.054659,5.606156,1270,2
images/18301.jpg,single_train,single,0.071112,6.550623,1712,5
images/18303.jpg,multi_train,multi,0.025135,6.134152,2688,1
images/18305.jpg,multi_train,multi,0.07401,6.542711,569,2
images/18306.jpg,single_train,single,0.053704,5.285671,2750,5
images/18307.jpg,multi_train,multi,0.035239,4.349247,1390,2
images/18308.jpg,multi_train,multi,0.040467,6.629324,1703,3
images/18309.jpg,single_train,single,0.02295,6.494617,933,4
images/18312.jpg,multi_train,multi,0.066251,5.462559,1397,2
images/18314.jpg,multi_train,multi,0.035277,5.022175,1180,3
images/18315.jpg,multi_train,multi,0.048927,5.071701,1046,2
images/18316.jpg,multi_test,multi,0.047274,2.176835,1733,2
images/18317.jpg,multi_train,multi,0.074711,5.611376,318,4
images/18319.jpg,multi_train,multi,0.084741,5.685405,565,1
images/1832.jpg,single_train,single,0.051302,4.231939,1010,5
images/18320.jpg,multi_train,multi,0.047341,5.24689,973,1
images/18324.jpg,multi_train,multi,0.042879,3.974103,931,3
images/18325.jpg,multi_train,multi,0.048383,4.391979,814,3
images/1833.jpg,multi_train,multi,0.024091,2.139248,594,3
images/18331.jpg,multi_train,multi,0.082038,2.57014,589,3
images/18333.jpg,"multi_train,single_train","multi,single",0.074337,2.333758,487,7
images/18334.jpg,multi_train,multi,0.079955,2.512286,639,9
images/18346.jpg,multi_train,multi,0.04483,5.14701,8573,1
images/18347.jpg,multi_train,multi,0.043091,5.19944,8868,1
images/1835.jpg,multi_train,multi,0.021509,2.899418,325,1
images/18351.jpg,multi_train,multi,0.055544,2.102446,1019,5
images/18353.jpg,multi_train,multi,0.06242,2.265424,1760,5
images/18354.jpg,multi_train,multi,0.052988,2.090246,1137,5
images/18356.jpg,multi_train,multi,0.047846,2.151715,4334,3
images/18357.jpg,multi_train,multi,0.060395,2.201768,1540,7
images/18358.jpg,multi_train,multi,0.060499,2.203398,1314,5
images/18359.jpg,"multi_train,single_train","multi,single",0.049518,1.983143,999,10
images/1836.jpg,multi_train,multi,0.053166,5.060273,786,4
images/18360.jpg,multi_train,multi,0.048833,2.080884,1007,7
images/18361.jpg,"multi_train,single_train","multi,single",0.045194,2.137645,3251,8
images/18363.jpg,multi_train,multi,0.046906,2.082763,784,2
images/18365.jpg,multi_train,multi,0.058177,2.219395,1083,2
images/18367.jpg,multi_train,multi,0.052625,2.286577,4815,2
images/18368.jpg,multi_train,multi,0.051966,2.222824,991,2
images/18369.jpg,multi_train,multi,0.060397,2.329197,2329,2
images/18371.jpg,multi_train,multi,0.050606,2.178087,3943,2
images/18373.jpg,multi_train,multi,0.047384,2.1336,3413,1
images/18375.jpg,single_train,single,0.075713,2.014442,21439,9
images/18377.jpg,multi_train,multi,0.041257,5.120651,7501,1
images/18388.jpg,multi_train,multi,0.023401,4.097908,436,2
images/18394.jpg,single_train,single,0.055178,3.03062,4158,6
images/18398.jpg,multi_train,multi,0.049985,2.286751,3016,1
images/18399.jpg,multi_train,multi,0.045286,2.195127,2789,1
images/184.jpg,multi_train,multi,0.023019,2.6671,1022,1
images/18400.jpg,multi_train,multi,0.051281,2.280295,3367,2
images/18401.jpg,multi_train,multi,0.048065,2.24355,4161,2
images/18404.jpg,multi_train,multi,0.037075,3.935722,3047,2
images/18405.jpg,multi_train,multi,0.096204,5.920493,6975,2
images/18408.jpg,multi_train,multi,0.059071,3.380687,952,2
images/1841.jpg,multi_train,multi,0.019243,2.299767,806,1
images/18412.jpg,"multi_train,single_train","multi,single",0.044625,6.08062,5680,10
images/18413.jpg,"multi_train,single_train","multi,single",0.048854,6.105733,14379,12
images/18414.jpg,multi_train,multi,0.060944,6.116089,13225,2
images/18415.jpg,single_train,single,0.041645,5.336857,10543,6
images/18417.jpg,multi_train,multi,0.009344,6.731691,383,5
images/18419.jpg,multi_train,multi,0.049883,5.445109,10054,4
images/18420.jpg,multi_train,multi,0.085487,6.065362,6412,2
images/18421.jpg,multi_train,multi,0.009367,6.525973,366,5
images/18422.jpg,multi_train,multi,0.055697,5.282884,1511,2
images/18425.jpg,multi_train,multi,0.014026,4.163636,578,8
images/18427.jpg,multi_train,multi,0.046898,4.754142,1145,2
images/18428.jpg,multi_train,multi,0.067854,4.020248,1134,3
images/18429.jpg,"multi_train,single_train","multi,single",0.043899,4.659083,1286,16
images/1843.jpg,multi_train,multi,0.064924,4.450954,1509,2
images/18433.jpg,multi_train,multi,0.045549,4.356661,1314,2
images/18434.jpg,multi_train,multi,0.094691,3.771617,1086,3
images/18440.jpg,multi_train,multi,0.054934,3.362289,1031,2
images/18441.jpg,multi_train,multi,0.023828,4.054852,2030,4
images/18442.jpg,multi_test,multi,0.036562,2.811219,1477,1
images/18447.jpg,single_train,single,0.060344,5.284694,2263,9
images/1845.jpg,multi_train,multi,0.020603,3.299005,330,2
images/18450.jpg,multi_train,multi,0.018664,6.185597,2627,1
images/18451.jpg,multi_train,multi,0.058828,5.449258,1144,3
images/18452.jpg,multi_train,multi,0.032106,2.599594,1359,1
images/18453.jpg,multi_test,multi,0.032654,3.587819,2712,3
images/18454.jpg,multi_train,multi,0.03127,2.77919,1289,1
images/18456.jpg,multi_train,multi,0.063436,4.115524,736,3
images/18457.jpg,single_test,single,0.039016,4.705802,868,8
images/18458.jpg,multi_test,multi,0.019327,2.402197,919,1
images/1846.jpg,multi_train,multi,0.053149,3.754083,1172,4
images/18460.jpg,single_train,single,0.023567,5.528658,5384,7
images/18461.jpg,multi_train,multi,0.034505,2.685737,1198,4
images/18463.jpg,"multi_train,single_train","multi,single",0.02984,2.660036,778,15
images/18469.jpg,multi_train,multi,0.030309,3.382801,783,1
images/18470.jpg,multi_train,multi,0.032879,3.459855,901,1
images/18475.jpg,multi_train,multi,0.031072,3.602405,1335,2
images/18477.jpg,multi_train,multi,0.044542,6.863942,594,1
images/18478.jpg,multi_train,multi,0.03534,5.363158,243,4
images/18479.jpg,multi_train,multi,0.033351,5.341543,217,4
images/18481.jpg,single_train,single,0.029495,7.48579,1593,10
images/18484.jpg,multi_train,multi,0.042208,5.916881,222,3
images/18485.jpg,multi_train,multi,0.048148,3.777927,716,5
images/18486.jpg,multi_train,multi,0.0412,5.888104,190,3
images/18488.jpg,multi_train,multi,0.063957,3.535791,1586,1
images/18489.jpg,multi_train,multi,0.021871,4.998424,1355,3
images/1849.jpg,multi_train,multi,0.045444,2.761109,685,7
images/18490.jpg,multi_train,multi,0.039106,6.244144,765,3
images/18492.jpg,multi_train,multi,0.022176,6.562148,171,2
images/18493.jpg,multi_train,multi,0.042203,5.892371,413,3
images/18494.jpg,multi_train,multi,0.045184,3.507621,37686,2
images/18495.jpg,multi_train,multi,0.040239,4.952613,355,3
images/18496.jpg,single_test,single,0.102637,6.182275,932,13
images/18497.jpg,multi_train,multi,0.033057,4.273983,586,4
images/18498.jpg,multi_train,multi,0.040947,5.897169,364,3
images/1850.jpg,multi_train,multi,0.060767,4.7127,1433,1
images/18501.jpg,multi_train,multi,0.071578,7.055583,267,10
images/18503.jpg,multi_train,multi,0.023136,5.076745,2262,3
images/18509.jpg,"multi_train,single_train","multi,single",0.045997,6.454306,286,17
images/1851.jpg,multi_train,multi,0.019317,2.540839,638,3
images/18510.jpg,multi_train,multi,0.043263,4.431872,291,3
images/18512.jpg,"multi_train,single_train","multi,single",0.042501,3.628774,251,14
images/18513.jpg,multi_train,multi,0.033232,6.03395,1643,2
images/18518.jpg,multi_train,multi,0.044637,4.571902,827,4
images/18519.jpg,"multi_train,single_train","multi,single",0.053274,5.933533,376,8
images/18520.jpg,"multi_train,single_train","multi,single",0.047396,6.468231,406,9
images/18522.jpg,multi_train,multi,0.069307,3.515512,1026,3
images/18523.jpg,multi_train,multi,0.05207,4.042348,1125,1
images/18527.jpg,multi_train,multi,0.037878,6.292627,357,2
images/1853.jpg,multi_train,multi,0.047416,5.121382,542,1
images/18530.jpg,multi_train,multi,0.078363,7.443971,343,3
images/18532.jpg,multi_train,multi,0.044574,6.42192,373,4
images/18533.jpg,multi_train,multi,0.040037,5.439387,1236,2
images/18534.jpg,multi_train,multi,0.029546,5.090075,978,2
images/18535.jpg,single_train,single,0.052297,5.298252,476,11
images/18536.jpg,single_train,single,0.041997,4.273876,1302,4
images/18537.jpg,multi_train,multi,0.029467,3.670682,312,5
images/18543.jpg,multi_train,multi,0.037514,5.658158,786,1
images/18545.jpg,multi_train,multi,0.029628,3.68501,316,5
images/18546.jpg,multi_train,multi,0.048754,6.658921,258,4
images/18548.jpg,single_test,single,0.055757,3.955052,796,8
images/18550.jpg,multi_train,multi,0.076399,5.289914,8350,1
images/18551.jpg,multi_train,multi,0.086584,5.295786,5294,3
images/18552.jpg,multi_train,multi,0.030215,5.471328,6076,1
images/18553.jpg,multi_train,multi,0.050988,5.407494,8752,5
images/18554.jpg,multi_train,multi,0.059108,4.817323,5216,5
images/18555.jpg,multi_train,multi,0.059282,4.836735,6831,5
images/1856.jpg,multi_train,multi,0.067864,5.123454,2775,1
images/18564.jpg,multi_train,multi,0.050509,6.310476,508,1
images/18568.jpg,multi_train,multi,0.026976,4.164863,1849,5
images/1857.jpg,multi_train,multi,0.035651,3.285222,460,4
images/18570.jpg,multi_train,multi,0.028088,3.875514,87,8
images/18572.jpg,multi_train,multi,0.034064,4.632829,20212,3
images/18573.jpg,"multi_train,single_train","multi,single",0.037271,7.126309,495,7
images/18574.jpg,multi_train,multi,0.037866,7.128404,360,1
images/18575.jpg,single_train,single,0.040524,6.594619,301,7
images/1858.jpg,multi_train,multi,0.070312,4.40157,2061,2
images/18581.jpg,multi_train,multi,0.045701,7.268265,454,1
images/18588.jpg,multi_train,multi,0.053752,3.721316,2158,2
images/18590.jpg,multi_train,multi,0.044022,3.955042,1686,1
images/18595.jpg,single_train,single,0.068958,5.20746,1285,5
images/18598.jpg,multi_train,multi,0.053976,4.337527,420,3
images/18599.jpg,multi_train,multi,0.035703,5.769609,649,2
images/18602.jpg,multi_train,multi,0.049311,6.127499,791,1
images/18603.jpg,multi_train,multi,0.050244,6.208715,1157,1
images/18604.jpg,multi_train,multi,0.062708,5.669455,204,3
images/18605.jpg,multi_train,multi,0.053397,6.352054,227,2
images/18606.jpg,"multi_train,single_train","multi,single",0.050238,4.659218,771,14
images/18607.jpg,single_train,single,0.051499,4.632958,906,10
images/18608.jpg,multi_train,multi,0.0541,6.30617,949,1
images/1861.jpg,multi_train,multi,0.047816,4.595019,2106,5
images/18611.jpg,multi_train,multi,0.059611,6.443467,838,1
images/18612.jpg,single_train,single,0.051218,5.28337,815,8
images/18613.jpg,multi_train,multi,0.048463,3.617649,2510,2
images/18614.jpg,multi_train,multi,0.062242,4.478789,1465,1
images/18616.jpg,multi_train,multi,0.088446,6.926875,86,2
images/18617.jpg,"multi_train,single_train","multi,single",0.082067,6.934597,436,8
images/18621.jpg,multi_train,multi,0.066215,5.414522,141,1
images/18622.jpg,single_train,single,0.072824,5.458844,134,8
images/18628.jpg,single_test,single,0.078483,5.650291,176,3
images/18632.jpg,single_train,single,0.067241,6.046692,319,6
images/18634.jpg,multi_train,multi,0.063518,5.989777,256,2
images/18636.jpg,single_train,single,0.055172,5.894502,180,5
images/18637.jpg,multi_train,multi,0.074169,6.862939,205,1
images/18638.jpg,multi_train,multi,0.073097,6.374499,850,2
images/18639.jpg,multi_train,multi,0.072172,5.611167,194,1
images/18640.jpg,"multi_train,single_train","multi,single",0.068752,6.224244,343,7
images/18643.jpg,single_test,single,0.069397,3.360703,474,12
images/18645.jpg,multi_train,multi,0.058874,6.204964,103,2
images/18646.jpg,single_train,single,0.050867,5.888964,190,10
images/18649.jpg,"multi_train,single_train","multi,single",0.053736,6.255479,80,9
images/1865.jpg,multi_train,multi,0.024655,3.111387,1173,1
images/18653.jpg,multi_train,multi,0.070163,5.705713,395,4
images/18655.jpg,multi_train,multi,0.048267,4.452641,635,4
images/18656.jpg,single_train,single,0.05392,4.672232,452,4
images/18657.jpg,single_test,single,0.055444,4.686663,468,8
images/18658.jpg,multi_train,multi,0.055027,4.668645,470,2
images/1866.jpg,single_train,single,0.045565,6.301203,8263,9
images/18664.jpg,multi_train,multi,0.041743,3.935309,1076,5
images/18666.jpg,multi_train,multi,0.028737,6.36772,146,3
images/18668.jpg,multi_train,multi,0.032859,4.635499,521,1
images/18669.jpg,multi_train,multi,0.029331,5.32188,2569,2
images/1867.jpg,multi_train,multi,0.022315,2.608011,350,4
images/18670.jpg,multi_train,multi,0.028558,5.766449,182,3
images/18671.jpg,multi_train,multi,0.031389,5.797022,304,3
images/18673.jpg,multi_train,multi,0.035055,3.71563,687,3
images/18675.jpg,multi_train,multi,0.048508,5.539884,695,1
images/18676.jpg,multi_test,multi,0.052307,4.868958,1221,2
images/18677.jpg,multi_test,multi,0.050008,4.789793,963,2
images/18682.jpg,multi_train,multi,0.025933,6.479309,183,6
images/18684.jpg,multi_train,multi,0.024369,6.417604,104,6
images/18685.jpg,single_train,single,0.026197,5.413634,76,5
images/18686.jpg,multi_train,multi,0.026787,5.41432,153,6
images/18688.jpg,multi_train,multi,0.034768,6.509917,151,3
images/18689.jpg,multi_train,multi,0.03356,6.735758,153,3
images/1869.jpg,multi_train,multi,0.018734,2.631881,1509,3
images/18690.jpg,multi_train,multi,0.032365,4.969176,169,3
images/18692.jpg,multi_train,multi,0.030709,6.609957,202,3
images/18693.jpg,"multi_train,single_train","multi,single",0.040706,5.993043,180,9
images/18695.jpg,multi_train,multi,0.0356,4.12331,339,4
images/18699.jpg,multi_train,multi,0.05559,4.283554,287,4
images/187.jpg,multi_train,multi,0.025882,2.509363,891,4
images/1870.jpg,multi_train,multi,0.0328,3.162994,751,2
images/18700.jpg,multi_train,multi,0.063129,3.970008,189,2
images/18703.jpg,multi_train,multi,0.029815,5.700485,252,2
images/18704.jpg,multi_train,multi,0.041712,3.226161,172,3
images/18706.jpg,multi_train,multi,0.041083,3.124219,54,3
images/18707.jpg,multi_train,multi,0.041083,4.316973,720,1
images/18708.jpg,multi_train,multi,0.035144,4.134483,555,1
images/18712.jpg,"multi_train,single_train","multi,single",0.035017,2.991895,175,8
images/18713.jpg,multi_train,multi,0.035541,3.418009,120,3
images/18714.jpg,multi_train,multi,0.027972,4.650115,132,3
images/18715.jpg,multi_train,multi,0.044353,4.283927,334,1
images/18718.jpg,multi_train,multi,0.041522,5.053054,695,1
images/18719.jpg,multi_train,multi,0.048116,5.579992,255,2
images/18721.jpg,"multi_train,single_train","multi,single",0.043205,3.609059,126,10
images/18722.jpg,multi_train,multi,0.043307,3.598007,119,3
images/18723.jpg,multi_train,multi,0.04176,3.598643,123,4
images/18724.jpg,multi_train,multi,0.054075,6.437668,832,1
images/18725.jpg,multi_train,multi,0.088507,4.033681,15207,2
images/18728.jpg,multi_train,multi,0.029696,5.669761,260,2
images/18732.jpg,single_train,single,0.040701,3.898581,514,9
images/18733.jpg,multi_train,multi,0.037994,3.749963,500,5
images/18736.jpg,multi_train,multi,0.038663,3.956457,519,3
images/1874.jpg,"multi_train,single_train","multi,single",0.041714,2.651308,1200,12
images/18740.jpg,single_train,single,0.039158,3.663905,524,11
images/18741.jpg,multi_train,multi,0.039374,3.758549,525,3
images/18743.jpg,single_train,single,0.039815,3.833556,532,11
images/1875.jpg,multi_train,multi,0.035749,2.897462,577,2
images/18754.jpg,multi_train,multi,0.044362,3.916011,641,8
images/18757.jpg,multi_train,multi,0.045063,3.989687,683,5
images/18759.jpg,multi_train,multi,0.042221,3.914578,690,5
images/18760.jpg,multi_train,multi,0.042263,3.870025,659,5
images/18761.jpg,multi_train,multi,0.041389,3.930628,673,5
images/18767.jpg,single_train,single,0.047209,6.504383,326,10
images/1877.jpg,multi_train,multi,0.032361,6.455673,602,5
images/18772.jpg,multi_train,multi,0.03957,5.60815,934,4
images/18773.jpg,multi_train,multi,0.039607,6.16846,1015,4
images/18777.jpg,multi_train,multi,0.035561,4.532274,975,5
images/18778.jpg,multi_test,multi,0.03727,3.955216,1094,3
images/18779.jpg,multi_train,multi,0.041291,4.823365,951,5
images/18781.jpg,multi_test,multi,0.034627,5.032425,1653,3
images/18784.jpg,single_test,single,0.035353,3.375861,82,6
images/18787.jpg,multi_train,multi,0.037107,4.553497,697,5
images/18788.jpg,single_train,single,0.065449,4.390722,679,7
images/1879.jpg,multi_train,multi,0.02479,3.136866,529,2
images/18796.jpg,single_train,single,0.036596,4.515453,469,6
images/1880.jpg,multi_train,multi,0.020485,4.253245,382,2
images/18802.jpg,multi_train,multi,0.059747,4.359666,129,5
images/18803.jpg,multi_train,multi,0.046746,5.586355,1210,1
images/18804.jpg,single_train,single,0.080275,7.508028,524,8
images/18806.jpg,multi_train,multi,0.051549,5.696616,184,5
images/1881.jpg,multi_train,multi,0.018557,2.490151,320,6
images/18811.jpg,multi_train,multi,0.042248,6.581971,571,6
images/18812.jpg,multi_train,multi,0.047505,3.312512,1092,1
images/18813.jpg,multi_train,multi,0.032179,5.923711,128,2
images/18814.jpg,multi_train,multi,0.032417,6.362956,135,3
images/18820.jpg,multi_train,multi,0.039941,6.011308,1952,3
images/18821.jpg,multi_train,multi,0.035915,6.366759,1585,3
images/18822.jpg,multi_train,multi,0.034563,6.105193,1165,3
images/18823.jpg,multi_train,multi,0.037548,6.301845,1214,3
images/18827.jpg,"multi_train,single_train","multi,single",0.040397,5.532521,1098,8
images/1883.jpg,multi_train,multi,0.046151,4.532135,872,3
images/18830.jpg,multi_train,multi,0.042062,6.421695,125,3
images/18831.jpg,single_train,single,0.041549,6.210647,1106,8
images/18834.jpg,single_train,single,0.060788,6.440084,301,6
images/18835.jpg,single_train,single,0.037464,6.332984,147,4
images/18837.jpg,single_train,single,0.031556,4.299084,1581,5
images/18838.jpg,multi_train,multi,0.035066,4.437781,668,3
images/18841.jpg,single_train,single,0.054107,6.937373,296,4
images/18842.jpg,multi_train,multi,0.051267,4.088649,151,6
images/18843.jpg,multi_train,multi,0.043274,5.43977,925,3
images/18847.jpg,single_train,single,0.032929,4.060914,596,8
images/18849.jpg,multi_train,multi,0.037187,6.401257,137,3
images/1885.jpg,multi_train,multi,0.030322,2.287888,1018,4
images/18856.jpg,multi_test,multi,0.057649,3.160643,735,1
images/18857.jpg,multi_train,multi,0.035827,5.562196,556,4
images/18858.jpg,single_train,single,0.04317,4.820702,680,11
images/18859.jpg,multi_train,multi,0.033131,7.01353,358,2
images/1886.jpg,multi_train,multi,0.028608,3.912265,1085,3
images/18860.jpg,multi_train,multi,0.043427,6.84581,712,3
images/18861.jpg,"multi_train,single_train","multi,single",0.033854,5.464337,456,8
images/18862.jpg,multi_train,multi,0.040705,4.163751,1245,2
images/18864.jpg,multi_train,multi,0.037919,3.921568,785,3
images/18865.jpg,multi_train,multi,0.041774,4.962302,747,3
images/18866.jpg,multi_test,multi,0.039615,3.911075,431,6
images/18867.jpg,multi_train,multi,0.039479,5.871249,533,2
images/1887.jpg,multi_train,multi,0.014929,3.860798,6630,1
images/18870.jpg,single_train,single,0.047774,4.474828,731,7
images/18874.jpg,multi_train,multi,0.044987,5.417577,727,6
images/18875.jpg,multi_train,multi,0.035721,3.871647,978,3
images/18877.jpg,multi_train,multi,0.036222,3.823398,1025,3
images/18878.jpg,multi_train,multi,0.036584,3.72102,1065,2
images/18880.jpg,multi_train,multi,0.052198,5.391123,874,3
images/18881.jpg,multi_train,multi,0.03882,3.71932,1301,2
images/18882.jpg,single_test,single,0.039867,4.274226,818,8
images/18885.jpg,single_train,single,0.07116,4.801012,1559,2
images/18887.jpg,multi_train,multi,0.038945,3.553513,1125,2
images/18888.jpg,multi_train,multi,0.039677,3.531985,759,2
images/18889.jpg,multi_train,multi,0.027556,4.110811,370,3
images/1889.jpg,multi_train,multi,0.017698,3.672962,750,3
images/18892.jpg,multi_train,multi,0.040496,3.706712,619,2
images/18893.jpg,multi_train,multi,0.029983,4.487714,263,3
images/18894.jpg,multi_train,multi,0.039857,3.533139,831,2
images/18896.jpg,multi_train,multi,0.028164,4.408377,294,5
images/18897.jpg,multi_train,multi,0.037017,3.404741,714,4
images/18898.jpg,multi_train,multi,0.038482,3.515272,703,2
images/18899.jpg,multi_train,multi,0.037972,3.658665,387,2
images/1890.jpg,multi_train,multi,0.018852,2.969447,939,3
images/18901.jpg,"multi_train,single_train","multi,single",0.037082,3.67991,284,10
images/18904.jpg,multi_train,multi,0.036076,3.592202,266,4
images/18905.jpg,multi_train,multi,0.038475,3.701999,293,2
images/18906.jpg,multi_train,multi,0.029424,4.429787,255,2
images/18907.jpg,multi_train,multi,0.029228,4.338984,243,6
images/18908.jpg,multi_train,multi,0.029516,4.450643,249,2
images/1891.jpg,single_train,single,0.018847,2.600637,1991,6
images/18910.jpg,multi_train,multi,0.039135,3.48992,634,1
images/18912.jpg,multi_train,multi,0.029264,4.243407,210,3
images/18913.jpg,multi_train,multi,0.033437,4.49387,190,3
images/18914.jpg,"multi_train,single_train","multi,single",0.041497,3.68564,916,10
images/18915.jpg,multi_train,multi,0.043572,3.485303,458,3
images/18918.jpg,multi_train,multi,0.036161,5.947365,1239,3
images/1892.jpg,multi_train,multi,0.020735,2.817347,1109,5
images/18921.jpg,multi_train,multi,0.026937,4.264148,88,2
images/18925.jpg,multi_train,multi,0.033701,6.476113,237,2
images/18926.jpg,single_train,single,0.045901,4.473705,489,8
images/18928.jpg,multi_train,multi,0.044769,4.447107,250,5
images/18932.jpg,multi_train,multi,0.052932,4.239241,117,5
images/18938.jpg,multi_train,multi,0.037891,3.692468,204,3
images/18940.jpg,multi_train,multi,0.045468,4.18942,281,5
images/18941.jpg,multi_train,multi,0.044451,4.193388,217,5
images/18944.jpg,multi_test,multi,0.070272,5.307594,1052,1
images/18946.jpg,multi_test,multi,0.045261,4.41678,821,1
images/18948.jpg,multi_train,multi,0.028953,4.975446,417,3
images/18951.jpg,multi_train,multi,0.048466,5.610762,279,8
images/18953.jpg,"multi_train,single_train","multi,single",0.044287,5.590061,532,16
images/18954.jpg,multi_train,multi,0.033401,5.383697,288,2
images/18956.jpg,single_train,single,0.033951,3.594331,166,7
images/18957.jpg,"multi_train,single_train","multi,single",0.031933,4.378668,1971,7
images/1896.jpg,multi_train,multi,0.050126,3.130514,849,3
images/18967.jpg,multi_train,multi,0.037597,4.426051,175,2
images/18968.jpg,multi_train,multi,0.03524,3.987301,75,9
images/1897.jpg,multi_train,multi,0.030854,4.060606,477,2
images/18970.jpg,multi_train,multi,0.035091,3.963179,62,3
images/18971.jpg,multi_train,multi,0.035629,3.999926,79,2
images/18973.jpg,multi_train,multi,0.037499,4.554757,186,2
images/18974.jpg,multi_train,multi,0.03545,3.998216,69,4
images/18975.jpg,"multi_train,single_train","multi,single",0.035994,3.999443,77,15
images/18977.jpg,"multi_train,single_train","multi,single",0.036492,4.409148,166,16
images/18979.jpg,single_train,single,0.0334,4.179418,125,6
images/1898.jpg,multi_train,multi,0.072048,4.934153,1507,1
images/18981.jpg,multi_train,multi,0.044743,4.257776,196,5
images/1899.jpg,multi_train,multi,0.019992,3.042683,502,6
images/18996.jpg,multi_train,multi,0.035425,5.674329,1544,1
images/190.jpg,multi_train,multi,0.022647,5.882055,4612,2
images/1900.jpg,multi_train,multi,0.053966,5.202074,738,10
images/19000.jpg,single_train,single,0.040356,4.489211,752,5
images/19002.jpg,single_train,single,0.036141,4.542161,732,7
images/19005.jpg,multi_train,multi,0.052834,3.610439,480,2
images/19006.jpg,multi_train,multi,0.05423,3.631853,497,3
images/19007.jpg,multi_train,multi,0.055302,3.487229,771,3
images/19010.jpg,single_train,single,0.030556,3.630855,503,8
images/19012.jpg,multi_train,multi,0.062131,6.431775,182,3
images/19013.jpg,multi_train,multi,0.045801,6.461477,1599,3
images/19014.jpg,multi_train,multi,0.042926,3.281101,129,4
images/19019.jpg,multi_train,multi,0.045333,2.991543,293,3
images/19020.jpg,multi_train,multi,0.044557,3.933388,3412,4
images/19021.jpg,multi_train,multi,0.051067,4.132212,980,5
images/19023.jpg,multi_train,multi,0.026577,3.864323,72,6
images/19026.jpg,multi_test,multi,0.035684,4.772224,2841,4
images/19028.jpg,multi_train,multi,0.043882,2.994017,293,4
images/19029.jpg,multi_train,multi,0.046368,4.068668,143,6
images/1903.jpg,multi_train,multi,0.065036,4.529526,730,3
images/19030.jpg,multi_train,multi,0.053859,4.665731,450,4
images/19036.jpg,single_train,single,0.035766,4.785165,613,8
images/19039.jpg,single_train,single,0.028256,6.153567,1421,7
images/1904.jpg,multi_train,multi,0.062445,4.722399,1055,3
images/19043.jpg,multi_train,multi,0.033444,5.735348,354,1
images/19044.jpg,multi_train,multi,0.044122,3.010665,301,4
images/19045.jpg,multi_train,multi,0.042308,3.262201,156,3
images/19047.jpg,multi_train,multi,0.03455,4.999004,3505,5
images/19049.jpg,multi_train,multi,0.054514,4.57273,544,2
images/19052.jpg,single_train,single,0.036718,4.020946,1026,3
images/19053.jpg,multi_train,multi,0.041499,4.807981,333,3
images/19054.jpg,"multi_train,single_train","multi,single",0.036766,6.334371,101,11
images/19055.jpg,single_train,single,0.067779,6.051251,238,5
images/19057.jpg,single_train,single,0.03436,4.977401,4093,5
images/19059.jpg,"multi_train,single_train","multi,single",0.051342,5.85184,722,9
images/1906.jpg,single_train,single,0.045848,3.304162,724,11
images/19062.jpg,multi_train,multi,0.042814,3.268632,139,3
images/19064.jpg,single_train,single,0.042582,6.685644,180,6
images/19065.jpg,multi_train,multi,0.032163,5.849823,122,3
images/19068.jpg,multi_train,multi,0.029342,2.885047,742,2
images/19069.jpg,multi_train,multi,0.060227,3.638509,463,2
images/19072.jpg,multi_train,multi,0.034315,2.987355,150,4
images/19073.jpg,single_train,single,0.101978,6.838501,478,6
images/19077.jpg,multi_train,multi,0.041471,4.187414,2451,4
images/19080.jpg,"multi_train,single_train","multi,single",0.035216,3.708774,508,11
images/19081.jpg,"multi_train,single_train","multi,single",0.03574,2.914705,42,11
images/19084.jpg,multi_train,multi,0.055092,4.70521,461,2
images/19086.jpg,multi_train,multi,0.05436,3.66507,500,6
images/19088.jpg,multi_train,multi,0.027543,4.139871,39,2
images/19089.jpg,multi_train,multi,0.040277,4.109173,302,1
images/1909.jpg,multi_test,multi,0.035538,4.489848,8978,1
images/19091.jpg,multi_train,multi,0.039144,4.249496,1245,5
images/19092.jpg,multi_test,multi,0.053425,3.118659,640,4
images/19094.jpg,multi_train,multi,0.051694,1.61902,651,3
